as_of_date,icr_raw,delta_4q,zscore_10y,pctl_10y,pctl_flipped
1947-07-31,40.980443285528025,,,,
1947-08-31,40.980443285528025,,,,
1947-09-30,40.980443285528025,,,,
1947-10-31,38.599739243807036,,,,
1947-11-30,38.599739243807036,,,,
1947-12-31,38.599739243807036,,,,
1948-01-31,38.01953125,,,,
1948-02-29,38.01953125,,,,
1948-03-31,38.01953125,,,,
1948-04-30,41.235677083333336,,,,
1948-05-31,41.235677083333336,,,,
1948-06-30,41.235677083333336,,,,
1948-07-31,40.99626400996263,0.015820724434604472,,,
1948-08-31,40.99626400996263,0.015820724434604472,,,
1948-09-30,40.99626400996263,0.015820724434604472,,,
1948-10-31,41.60796139927624,3.0082221554692055,,,
1948-11-30,41.60796139927624,3.0082221554692055,,,
1948-12-31,41.60796139927624,3.0082221554692055,,,
1949-01-31,38.60481099656357,0.5852797465635717,,,
1949-02-28,38.60481099656357,0.5852797465635717,,,
1949-03-31,38.60481099656357,0.5852797465635717,,,
1949-04-30,34.9783315276273,-6.2573455557060385,,,
1949-05-31,34.9783315276273,-6.2573455557060385,,,
1949-06-30,34.9783315276273,-6.2573455557060385,,,
1949-07-31,29.12938816449348,-11.86687584546915,,,
1949-08-31,29.12938816449348,-11.86687584546915,,,
1949-09-30,29.12938816449348,-11.86687584546915,,,
1949-10-31,24.75588235294118,-16.852079046335064,,,
1949-11-30,24.75588235294118,-16.852079046335064,,,
1949-12-31,24.75588235294118,-16.852079046335064,,,
1950-01-31,26.10515873015873,-12.49965226640484,,,
1950-02-28,26.10515873015873,-12.49965226640484,,,
1950-03-31,26.10515873015873,-12.49965226640484,,,
1950-04-30,26.623069001029865,-8.355262526597432,,,
