date,V1,V2,V4,V5,V7,V8,V1_fuel,V2_fuel,V4_fuel,V5_fuel,V7_fuel,V8_fuel,FuelScore
2000-06-30,39.1082632875,,2.904938688266397,11.581974,43.0,1.2099017299619226,22.5,,62.5,85.0,96.41520422469978,87.32218122728104,78.83642132259232
2000-07-31,39.1082632875,,2.6819075112418806,11.727593,41.916666666666664,1.2099017299619226,22.5,,63.333333333333336,98.33333333333333,92.43218713065089,86.678715847335,82.23991311366439
2000-08-31,39.1082632875,,2.6819075112418806,11.727593,40.833333333333336,1.2099017299619226,22.5,,64.16666666666666,96.66666666666667,88.62827567264782,86.05509776610451,80.98132033667072
2000-09-30,39.7423100261,,2.6819075112418806,11.727593,39.75,1.24435121136477,50.0,,65.0,95.0,84.9641412262697,93.65253302431749,86.19691300429798
2000-10-31,39.7423100261,,2.511144216495224,11.883636,38.666666666666664,1.24435121136477,50.0,,70.83333333333333,98.33333333333333,81.4066164263888,93.08024381850707,86.78765811879103
2000-11-30,39.7423100261,,2.511144216495224,11.883636,37.583333333333336,1.24435121136477,50.0,,71.66666666666667,96.66666666666667,77.92709327345547,92.52385508961002,85.60047394694698
2000-12-31,39.393612274,,2.511144216495224,11.883636,36.5,1.1183080854586624,35.0,,72.5,95.0,74.50033668719848,63.341541008935245,71.79880876995075
2001-01-31,39.393612274,,2.1926532795736207,12.07207,36.0,1.1183080854586624,35.0,,78.33333333333333,98.33333333333333,72.71890381167864,63.295526747723066,72.84016459181663
2001-02-28,39.393612274,,2.1926532795736207,12.07207,36.1,1.1183080854586624,35.0,,79.16666666666666,96.66666666666667,72.62141922005927,63.249608914482835,72.32567742334177
2001-03-31,39.3160792738,,2.1926532795736207,12.07207,36.2,1.0756368491651882,30.0,,80.0,95.0,72.52454070533862,53.104559625490964,67.39390375896818
2001-04-30,39.3160792738,,1.8862737891617072,12.175219,36.3,1.0756368491651882,30.0,,85.83333333333333,98.33333333333333,72.42858838850456,52.79914179321739,68.57680267387728
2001-05-31,39.3160792738,,1.8862737891617072,12.175219,36.4,1.0756368491651882,30.0,,86.66666666666667,96.66666666666667,72.3339118701354,52.48875224596349,67.96300841562079
2001-06-30,38.0619103333,,1.8862737891617072,12.175219,36.5,1.0395950078560885,12.5,,87.5,95.0,72.24088789211729,43.678720053389114,62.01008354080834
2001-07-31,38.0619103333,,1.7182651812389762,12.386421,35.916666666666664,1.0395950078560885,12.5,,88.33333333333333,98.33333333333333,70.22374858682359,43.409381703656926,62.70377586827427
2001-08-31,38.0619103333,,1.7182651812389762,12.386421,35.333333333333336,1.0395950078560885,12.5,,89.16666666666667,96.66666666666667,68.22468247784396,43.13522939429021,61.83321972683458
2001-09-30,36.4900168593,,1.7182651812389762,12.386421,34.75,1.642464001149047,0.0,,90.0,95.0,66.2397183670779,100.0,80.98104000812506
2001-10-31,36.4900168593,,1.6450580267381565,12.329806,34.166666666666664,1.642464001149047,0.0,,93.33333333333333,93.33333333333333,64.26540656529417,100.0,80.33235439893843
2001-11-30,36.4900168593,,1.6450580267381565,12.329806,33.583333333333336,1.642464001149047,0.0,,94.16666666666667,91.66666666666666,62.29878777292439,100.0,79.5697611970886
2001-12-31,35.5239365826,,1.6450580267381565,12.329806,33.0,1.1071889639027,0.0,,95.0,90.0,60.337371758367276,54.49363959315422,61.65200891630729
2002-01-31,35.5239365826,,1.4312915330919804,12.682582,34.0,1.1071889639027,0.0,,100.0,98.33333333333333,62.966822032516525,54.539650101232816,64.88107015011545
