as_of_date,V2_Ratio,zscore_level,pctl_5y,pctl_10y,delta_12m,delta_24m,delta_12m_zscore,delta_24m_zscore,yoy_pct
2009-01-31,34.453881982080986,0.5735001167714583,60.0,,2.054454510661664,2.687278959171774,0.39933515733029384,0.392898575130448,6.341021033393179
2009-02-28,34.453881982080986,0.568937187961999,58.333333333333336,,2.054454510661664,2.687278959171774,0.39610241186891093,0.3890950045437487,6.341021033393179
2009-03-30,34.453881982080986,0.5644817765136262,56.666666666666664,,2.054454510661664,2.687278959171774,0.3929470854388042,0.385400058405514,6.341021033393179
2009-04-30,25.767193327806286,-2.7069175484461026,0.0,,-7.812645619021215,-6.710749373140185,-2.9871629764473706,-1.8930217852696285,-23.265881743483842
2009-05-30,25.767193327806286,-2.582302347920831,0.0,,-7.812645619021215,-6.710749373140185,-2.800908548954628,-1.8250881021561987,-23.265881743483842
2009-06-30,25.767193327806286,-2.4734754278875957,0.0,,-7.812645619021215,-6.710749373140185,-2.645693690673768,-1.7640032854991672,-23.265881743483842
2009-07-31,24.969830459670117,-2.6274169237450438,0.0,,-9.795131250578333,-7.180969040146099,-3.036837885287392,-1.8105100640407605,-28.175297105794893
2009-08-28,24.969830459670117,-2.515949746451166,0.0,,-9.795131250578333,-7.180969040146099,-2.8493547761387643,-1.7524204478725678,-28.175297105794893
2009-09-30,24.969830459670117,-2.4175836275725646,0.0,,-9.795131250578333,-7.180969040146099,-2.692838331932281,-1.6996041789080938,-28.175297105794893
2009-10-30,24.424694397593,-2.4870824811503236,0.0,,-9.35208772541985,-7.899334087563716,-2.4555090432926456,-1.8000508732427132,-27.687917964950458
2009-11-30,24.424694397593,-2.3936536370888817,0.0,,-9.35208772541985,-7.899334087563716,-2.3521829027157026,-1.7452532470769044,-27.687917964950458
2009-12-30,24.424694397593,-2.310036289777208,0.0,,-9.35208772541985,-7.899334087563716,-2.260914030672232,-1.6951894347151413,-27.687917964950458
2010-01-31,16.064339665936515,-4.259226939451978,0.0,,-18.38954231614447,-16.335087805482807,-3.9833742042346065,-3.1976652470735236,-53.374369615907526
2010-02-28,16.064339665936515,-3.879137668695095,0.0,,-18.38954231614447,-16.335087805482807,-3.6243842617969846,-2.9660980274740765,-53.374369615907526
2010-03-30,16.064339665936515,-3.5855307398632768,0.0,,-18.38954231614447,-16.335087805482807,-3.347776931080939,-2.7785655189906593,-53.374369615907526
2010-04-30,17.191555841902005,-3.134824575135139,5.0,,-8.57563748590428,-16.388283104925495,-1.4545634224966626,-2.630696093313318,-33.28122460528136
2010-05-30,17.191555841902005,-2.9720227211321166,5.0,,-8.57563748590428,-16.388283104925495,-1.4285101733003476,-2.497385803306954,-33.28122460528136
2010-06-30,17.191555841902005,-2.8322318205794694,5.0,,-8.57563748590428,-16.388283104925495,-1.4038129528680179,-2.382517690892877,-33.28122460528136
2010-07-31,24.233326666204484,-1.3975433448895616,10.0,,-0.7365037934656335,-10.531635044043966,0.057811861057231295,-1.4303854133083937,-2.9495746663366185
2010-08-28,24.233326666204484,-1.3772907260828404,10.0,,-0.7365037934656335,-10.531635044043966,0.057488778024092795,-1.4024344876314723,-2.9495746663366185
2010-09-30,24.233326666204484,-1.3578962792911755,10.0,,-0.7365037934656335,-10.531635044043966,0.05717105116715342,-1.3760664002982417,-2.9495746663366185
2010-10-30,24.726246580867382,-1.2445963213876952,20.0,,0.3015521832743815,-9.050535542145468,0.25262393973362485,-1.130723698586598,1.2346200872183744
2010-11-30,24.726246580867382,-1.2294454125968546,20.0,,0.3015521832743815,-9.050535542145468,0.2511743334984786,-1.114738786672093,1.2346200872183744
2010-12-30,24.726246580867382,-1.2148362921896778,20.0,,0.3015521832743815,-9.050535542145468,0.2497494155690386,-1.0994158207678153,1.2346200872183744
2011-01-31,28.14822833034557,-0.5394054754007858,35.0,,12.083888664409056,-6.305653651735415,2.425194512530124,-0.6717861951468309,75.22181997951792
2011-02-28,28.14822833034557,-0.5361674435010412,35.0,,12.083888664409056,-6.305653651735415,2.3404161190337134,-0.6659463703462823,75.22181997951792
2011-03-30,28.14822833034557,-0.5329871553639722,35.0,,12.083888664409056,-6.305653651735415,2.2639629025603294,-0.6602567430623437,75.22181997951792
2011-04-30,18.591126060044076,-2.3546802496147565,10.0,,1.3995702181420704,-7.17606726776221,0.35274607183663526,-0.7877279417684804,8.14103290599688
2011-05-30,18.591126060044076,-2.2866112334313824,10.0,,1.3995702181420704,-7.17606726776221,0.3507354727540498,-0.7803453941946117,8.14103290599688
2011-06-30,18.591126060044076,-2.2241318806510644,10.0,,1.3995702181420704,-7.17606726776221,0.3487589088660854,-0.7731673268329814,8.14103290599688
2011-07-31,18.70084554875051,-2.1474023433268203,15.0,,-5.5324811174539725,-6.268984910919606,-0.8986857726925404,-0.6264529187677924,-22.8300521577564
2011-08-28,18.70084554875051,-2.095262612107794,15.0,,-5.5324811174539725,-6.268984910919606,-0.8906806262441506,-0.6215791735149051,-22.8300521577564
2011-09-30,18.70084554875051,-2.04675126967963,15.0,,-5.5324811174539725,-6.268984910919606,-0.8828863313705637,-0.6168177690068682,-22.8300521577564
2011-10-30,19.687896499983417,-1.8349163407301596,20.0,,-5.038350080883966,-4.736797897609584,-0.7868659276036657,-0.37257445766950337,-20.37652607081306
