as_of_date,factor_raw,pctl_5y,pctl_10y,delta_4q,delta_delta,slope_4q,delta_zscore,consecutive_rises
1999-02-28,39.85087695,75.0,42.5,0.6307604034999983,0.9679486610000012,0.03447170950999083,0.6718394483790648,1.0
1999-03-31,39.7187042845,60.0,37.5,0.06775061889999989,-0.5630097845999984,0.04182799139999395,0.3132408373433284,0.0
1999-04-30,39.7187042845,60.0,37.5,0.06775061889999989,-0.5630097845999984,0.04182799139999395,0.3132408373433284,0.0
1999-05-31,39.7187042845,60.0,37.5,0.06775061889999989,-0.5630097845999984,0.04182799139999395,0.3132408373433284,0.0
1999-06-30,40.074043517,80.0,50.0,0.36310285510000284,0.29535223620000295,0.1722294174099917,0.5048026527652328,1.0
1999-07-31,40.074043517,80.0,50.0,0.36310285510000284,0.29535223620000295,0.1722294174099917,0.5048026527652328,1.0
1999-08-31,40.074043517,80.0,50.0,0.36310285510000284,0.29535223620000295,0.1722294174099917,0.5048026527652328,1.0
1999-09-30,39.3826945197,25.0,25.0,-0.07319338409999432,-0.43629623919999716,-0.10492080584000328,0.24234881907793018,0.0
1999-10-31,39.3826945197,25.0,25.0,-0.07319338409999432,-0.43629623919999716,-0.10492080584000328,0.24234881907793018,0.0
1999-11-30,39.3826945197,25.0,25.0,-0.07319338409999432,-0.43629623919999716,-0.10492080584000328,0.24234881907793018,0.0
1999-12-31,38.6678461627,10.0,15.0,-1.183030787299998,-1.1098374032000038,-0.3843923362700005,-0.44821214891883576,0.0
2000-01-31,38.6678461627,10.0,15.0,-1.183030787299998,-1.1098374032000038,-0.3843923362700005,-0.44821214891883576,0.0
2000-02-29,38.6678461627,10.0,15.0,-1.183030787299998,-1.1098374032000038,-0.3843923362700005,-0.44821214891883576,0.0
2000-03-31,38.4492545821,5.0,15.0,-1.2694497024000029,-0.08641891510000477,-0.5589215161700057,-0.47177792402328467,0.0
2000-04-30,38.4492545821,5.0,15.0,-1.2694497024000029,-0.08641891510000477,-0.5589215161700057,-0.47177792402328467,0.0
2000-05-31,38.4492545821,5.0,15.0,-1.2694497024000029,-0.08641891510000477,-0.5589215161700057,-0.47177792402328467,0.0
2000-06-30,39.1082632875,10.0,22.5,-0.9657802294999982,0.3036694729000047,-0.10418852772000482,-0.2411193546316804,1.0
2000-07-31,39.1082632875,10.0,22.5,-0.9657802294999982,0.3036694729000047,-0.10418852772000482,-0.2411193546316804,1.0
2000-08-31,39.1082632875,10.0,22.5,-0.9657802294999982,0.3036694729000047,-0.10418852772000482,-0.2411193546316804,1.0
2000-09-30,39.7423100261,55.00000000000001,50.0,0.3596155063999973,1.3253957358999955,0.38824002955999654,0.6537451510903551,2.0
2000-10-31,39.7423100261,55.00000000000001,50.0,0.3596155063999973,1.3253957358999955,0.38824002955999654,0.6537451510903551,2.0
2000-11-30,39.7423100261,55.00000000000001,50.0,0.3596155063999973,1.3253957358999955,0.38824002955999654,0.6537451510903551,2.0
2000-12-31,39.393612274,25.0,35.0,0.7257661112999969,0.3661506048999996,0.3467119814299943,0.9043982905416965,0.0
2001-01-31,39.393612274,25.0,35.0,0.7257661112999969,0.3661506048999996,0.3467119814299943,0.9043982905416965,0.0
2001-02-28,39.393612274,25.0,35.0,0.7257661112999969,0.3661506048999996,0.3467119814299943,0.9043982905416965,0.0
2001-03-31,39.3160792738,20.0,30.0,0.8668246917000033,0.1410585804000064,0.027475020679993776,0.9753417459856927,0.0
2001-04-30,39.3160792738,20.0,30.0,0.8668246917000033,0.1410585804000064,0.027475020679993776,0.9753417459856927,0.0
2001-05-31,39.3160792738,20.0,30.0,0.8668246917000033,0.1410585804000064,0.027475020679993776,0.9753417459856927,0.0
2001-06-30,38.0619103333,0.0,12.5,-1.0463529542000032,-1.9131776459000065,-0.5118732078600049,-0.30841433135381335,0.0
2001-07-31,38.0619103333,0.0,12.5,-1.0463529542000032,-1.9131776459000065,-0.5118732078600049,-0.30841433135381335,0.0
2001-08-31,38.0619103333,0.0,12.5,-1.0463529542000032,-1.9131776459000065,-0.5118732078600049,-0.30841433135381335,0.0
2001-09-30,36.4900168593,0.0,0.0,-3.2522931668000012,-2.205940212599998,-0.9964955184600073,-1.7327486542653525,0.0
2001-10-31,36.4900168593,0.0,0.0,-3.2522931668000012,-2.205940212599998,-0.9964955184600073,-1.7327486542653525,0.0
2001-11-30,36.4900168593,0.0,0.0,-3.2522931668000012,-2.205940212599998,-0.9964955184600073,-1.7327486542653525,0.0
2001-12-31,35.5239365826,0.0,0.0,-3.8696756913999977,-0.6173825245999964,-1.2948321547600026,-2.095410917529768,0.0
2002-01-31,35.5239365826,0.0,0.0,-3.8696756913999977,-0.6173825245999964,-1.2948321547600026,-2.095410917529768,0.0
2002-02-28,35.5239365826,0.0,0.0,-3.8696756913999977,-0.6173825245999964,-1.2948321547600026,-2.095410917529768,0.0
2002-03-31,34.047604823,0.0,0.0,-5.268474450799999,-1.3987987594000018,-1.3008996807600077,-2.822661193201587,0.0
2002-04-30,34.047604823,0.0,0.0,-5.268474450799999,-1.3987987594000018,-1.3008996807600077,-2.822661193201587,0.0
2002-05-31,34.047604823,0.0,0.0,-5.268474450799999,-1.3987987594000018,-1.3008996807600077,-2.822661193201587,0.0
2002-06-30,33.312486846,0.0,0.0,-4.7494234873,0.5190509634999998,-1.1008921799500078,-2.350966282812444,0.0
2002-07-31,33.312486846,0.0,0.0,-4.7494234873,0.5190509634999998,-1.1008921799500078,-2.350966282812444,0.0
2002-08-31,33.312486846,0.0,0.0,-4.7494234873,0.5190509634999998,-1.1008921799500078,-2.350966282812444,0.0
2002-09-30,32.2920935846,0.0,0.0,-4.1979232746999955,0.5515002126000041,-1.043064697100003,-1.9332557193007438,0.0
2002-10-31,32.2920935846,0.0,0.0,-4.1979232746999955,0.5515002126000041,-1.043064697100003,-1.9332557193007438,0.0
2002-11-30,32.2920935846,0.0,0.0,-4.1979232746999955,0.5515002126000041,-1.043064697100003,-1.9332557193007438,0.0
2002-12-31,32.0462329914,0.0,0.0,-3.4777035912000045,0.720219683499991,-0.7024508756200049,-1.4726951480251764,0.0
2003-01-31,32.0462329914,0.0,0.0,-3.4777035912000045,0.720219683499991,-0.7024508756200049,-1.4726951480251764,0.0
2003-02-28,32.0462329914,0.0,0.0,-3.4777035912000045,0.720219683499991,-0.7024508756200049,-1.4726951480251764,0.0
2003-03-31,31.3486623014,0.0,0.0,-2.6989425215999994,0.7787610696000051,-0.6137334227000073,-1.0086939130019128,0.0
2003-04-30,31.3486623014,0.0,0.0,-2.6989425215999994,0.7787610696000051,-0.6137334227000073,-1.0086939130019128,0.0
2003-05-31,31.3486623014,0.0,0.0,-2.6989425215999994,0.7787610696000051,-0.6137334227000073,-1.0086939130019128,0.0
2003-06-30,30.8740428902,0.0,0.0,-2.4384439558000004,0.26049856579999897,-0.49517227732000824,-0.8520067599342782,0.0
2003-07-31,30.8740428902,0.0,0.0,-2.4384439558000004,0.26049856579999897,-0.49517227732000824,-0.8520067599342782,0.0
2003-08-31,30.8740428902,0.0,0.0,-2.4384439558000004,0.26049856579999897,-0.49517227732000824,-0.8520067599342782,0.0
2003-09-30,29.8077294542,0.0,0.0,-2.484364130400003,-0.04592017460000264,-0.7190130022800003,-0.8597782199621796,0.0
2003-10-31,29.8077294542,0.0,0.0,-2.484364130400003,-0.04592017460000264,-0.7190130022800003,-0.8597782199621796,0.0
2003-11-30,29.8077294542,0.0,0.0,-2.484364130400003,-0.04592017460000264,-0.7190130022800003,-0.8597782199621796,0.0
2003-12-31,29.1419011098,0.0,0.0,-2.9043318815999974,-0.4199677511999944,-0.7686597010800047,-1.0672542522061257,0.0
2004-01-31,29.1419011098,0.0,0.0,-2.9043318815999974,-0.4199677511999944,-0.7686597010800047,-1.0672542522061257,0.0
2004-02-29,29.1419011098,0.0,0.0,-2.9043318815999974,-0.4199677511999944,-0.7686597010800047,-1.0672542522061257,0.0
2004-03-31,28.8247136665,0.0,0.0,-2.5239486349000018,0.3803832466999957,-0.681381601550007,-0.8805313928089015,0.0
2004-04-30,28.8247136665,0.0,0.0,-2.5239486349000018,0.3803832466999957,-0.681381601550007,-0.8805313928089015,0.0
2004-05-31,28.8247136665,0.0,0.0,-2.5239486349000018,0.3803832466999957,-0.681381601550007,-0.8805313928089015,0.0
2004-06-30,28.118988963,0.0,0.0,-2.7550539271999988,-0.231105292299997,-0.5383408916900057,-0.9783859304876596,0.0
2004-07-31,28.118988963,0.0,0.0,-2.7550539271999988,-0.231105292299997,-0.5383408916900057,-0.9783859304876596,0.0
2004-08-31,28.118988963,0.0,0.0,-2.7550539271999988,-0.231105292299997,-0.5383408916900057,-0.9783859304876596,0.0
2004-09-30,28.351034438,5.0,2.5,-1.4566950162000012,1.2983589109999976,-0.3078324718900016,-0.29088583651794125,1.0
2004-10-31,28.351034438,5.0,2.5,-1.4566950162000012,1.2983589109999976,-0.3078324718900016,-0.29088583651794125,1.0
2004-11-30,28.351034438,5.0,2.5,-1.4566950162000012,1.2983589109999976,-0.3078324718900016,-0.29088583651794125,1.0
2004-12-31,28.5070905645,10.0,5.0,-0.6348105452999988,0.8218844709000024,-0.07208238310000604,0.1493248622440079,2.0
2005-01-31,28.5070905645,10.0,5.0,-0.6348105452999988,0.8218844709000024,-0.07208238310000604,0.1493248622440079,2.0
2005-02-28,28.5070905645,10.0,5.0,-0.6348105452999988,0.8218844709000024,-0.07208238310000604,0.1493248622440079,2.0
2005-03-31,29.0099880642,20.0,10.0,0.18527439770000242,0.8200849430000012,0.2829053430099976,0.5985520067679228,3.0
2005-04-30,29.0099880642,20.0,10.0,0.18527439770000242,0.8200849430000012,0.2829053430099976,0.5985520067679228,3.0
2005-05-31,29.0099880642,20.0,10.0,0.18527439770000242,0.8200849430000012,0.2829053430099976,0.5985520067679228,3.0
2005-06-30,29.4207069515,30.0,15.0,1.3017179885000019,1.1164435907999994,0.37119150402000023,1.2000833608673989,4.0
2005-07-31,29.4207069515,30.0,15.0,1.3017179885000019,1.1164435907999994,0.37119150402000023,1.2000833608673989,4.0
2005-08-31,29.4207069515,30.0,15.0,1.3017179885000019,1.1164435907999994,0.37119150402000023,1.2000833608673989,4.0
2005-09-30,29.5920230905,35.0,17.5,1.2409886525000005,-0.06072933600000141,0.36655164652999733,1.192249898034415,5.0
2005-10-31,29.5920230905,35.0,17.5,1.2409886525000005,-0.06072933600000141,0.36655164652999733,1.192249898034415,5.0
2005-11-30,29.5920230905,35.0,17.5,1.2409886525000005,-0.06072933600000141,0.36655164652999733,1.192249898034415,5.0
2005-12-31,29.1688719795,30.0,15.0,0.6617814150000001,-0.5792072375000004,0.06479678848999686,0.914626660966844,0.0
2006-01-31,29.1688719795,30.0,15.0,0.6617814150000001,-0.5792072375000004,0.06479678848999686,0.914626660966844,0.0
2006-02-28,29.1688719795,30.0,15.0,0.6617814150000001,-0.5792072375000004,0.06479678848999686,0.914626660966844,0.0
2006-03-31,28.9874100795,20.0,10.0,-0.022577984700003384,-0.6843593997000035,-0.1723041727000054,0.5797479505503945,0.0
2006-04-30,28.9874100795,20.0,10.0,-0.022577984700003384,-0.6843593997000035,-0.1723041727000054,0.5797479505503945,0.0
2006-05-31,28.9874100795,20.0,10.0,-0.022577984700003384,-0.6843593997000035,-0.1723041727000054,0.5797479505503945,0.0
2006-06-30,29.1849840089,40.0,20.0,-0.23572294260000248,-0.2131449578999991,-0.14025791448000596,0.48211271833529723,1.0
2006-07-31,29.1849840089,40.0,20.0,-0.23572294260000248,-0.2131449578999991,-0.14025791448000596,0.48211271833529723,1.0
2006-08-31,29.1849840089,40.0,20.0,-0.23572294260000248,-0.2131449578999991,-0.14025791448000596,0.48211271833529723,1.0
2006-09-30,29.6471851716,55.00000000000001,27.500000000000004,0.05516208110000065,0.29088502370000313,0.16325135056999313,0.6604780142968936,2.0
2006-10-31,29.6471851716,55.00000000000001,27.500000000000004,0.05516208110000065,0.29088502370000313,0.16325135056999313,0.6604780142968936,2.0
2006-11-30,29.6471851716,55.00000000000001,27.500000000000004,0.05516208110000065,0.29088502370000313,0.16325135056999313,0.6604780142968936,2.0
2006-12-31,29.3947410319,45.0,22.5,0.22586905240000021,0.17070697129999957,0.16841940199000074,0.767449774602468,0.0
2007-01-31,29.3947410319,45.0,22.5,0.22586905240000021,0.17070697129999957,0.16841940199000074,0.767449774602468,0.0
2007-02-28,29.3947410319,45.0,22.5,0.22586905240000021,0.17070697129999957,0.16841940199000074,0.767449774602468,0.0
2007-03-31,29.7714269145,65.0,32.5,0.7840168350000027,0.5581477826000025,0.15068845770999983,1.0605743299115329,1.0
2007-04-30,29.7714269145,65.0,32.5,0.7840168350000027,0.5581477826000025,0.15068845770999983,1.0605743299115329,1.0
2007-05-31,29.7714269145,65.0,32.5,0.7840168350000027,0.5581477826000025,0.15068845770999983,1.0605743299115329,1.0
2007-06-30,30.320876074,75.0,37.5,1.135892065100002,0.3518752300999992,0.23977585897999704,1.2203831596428403,2.0
2007-07-31,30.320876074,75.0,37.5,1.135892065100002,0.3518752300999992,0.23977585897999704,1.2203831596428403,2.0
2007-08-31,30.320876074,75.0,37.5,1.135892065100002,0.3518752300999992,0.23977585897999704,1.2203831596428403,2.0
2007-09-30,31.0367328868,85.0,42.5,1.389547715199999,0.25365565009999713,0.5475424724199951,1.3093062292397257,3.0
2007-10-31,31.0367328868,85.0,42.5,1.389547715199999,0.25365565009999713,0.5475424724199951,1.3093062292397257,3.0
2007-11-30,31.0367328868,85.0,42.5,1.389547715199999,0.25365565009999713,0.5475424724199951,1.3093062292397257,3.0
2007-12-31,32.0231094642,95.0,47.5,2.6283684322999967,1.2388207170999976,0.7470904461899923,1.853289932175834,4.0
2008-01-31,32.0231094642,95.0,47.5,2.6283684322999967,1.2388207170999976,0.7470904461899923,1.853289932175834,4.0
2008-02-29,32.0231094642,95.0,47.5,2.6283684322999967,1.2388207170999976,0.7470904461899923,1.853289932175834,4.0
2008-03-31,32.7985897317,100.0,55.00000000000001,3.027162817199997,0.3987943849000004,0.8419517550499971,1.927085812322401,5.0
2008-04-30,32.7985897317,100.0,55.00000000000001,3.027162817199997,0.3987943849000004,0.8419517550499971,1.927085812322401,5.0
2008-05-31,32.7985897317,100.0,55.00000000000001,3.027162817199997,0.3987943849000004,0.8419517550499971,1.927085812322401,5.0
2008-06-30,33.3023096263,100.0,57.49999999999999,2.9814335523000004,-0.045729264899996735,0.7572210485999974,1.7868876267452578,6.0
2008-07-31,33.3023096263,100.0,57.49999999999999,2.9814335523000004,-0.045729264899996735,0.7572210485999974,1.7868876267452578,6.0
2008-08-31,33.3023096263,100.0,57.49999999999999,2.9814335523000004,-0.045729264899996735,0.7572210485999974,1.7868876267452578,6.0
2008-09-30,33.1187223741,95.0,57.49999999999999,2.081989487300003,-0.8994440649999973,0.3790558624299984,1.2958031817692406,0.0
2008-10-31,33.1187223741,95.0,57.49999999999999,2.081989487300003,-0.8994440649999973,0.3790558624299984,1.2958031817692406,0.0
2008-11-30,33.1187223741,95.0,57.49999999999999,2.081989487300003,-0.8994440649999973,0.3790558624299984,1.2958031817692406,0.0
2008-12-31,33.7452483709,100.0,65.0,1.7221389067000032,-0.35985058059999986,0.2656388665399979,1.1010581708174203,1.0
2009-01-31,33.7452483709,100.0,65.0,1.7221389067000032,-0.35985058059999986,0.2656388665399979,1.1010581708174203,1.0
2009-02-28,33.7452483709,100.0,65.0,1.7221389067000032,-0.35985058059999986,0.2656388665399979,1.1010581708174203,1.0
2009-03-31,33.5120249934,95.0,65.0,0.713435261699999,-1.0087036450000042,0.12556720980999364,0.6215905020482015,0.0
2009-04-30,33.5120249934,95.0,65.0,0.713435261699999,-1.0087036450000042,0.12556720980999364,0.6215905020482015,0.0
2009-05-31,33.5120249934,95.0,65.0,0.713435261699999,-1.0087036450000042,0.12556720980999364,0.6215905020482015,0.0
2009-06-30,31.4560307497,70.0,47.5,-1.8462788766000031,-2.559714138300002,-0.5221298250700039,-0.5396928961898997,0.0
2009-07-31,31.4560307497,70.0,47.5,-1.8462788766000031,-2.559714138300002,-0.5221298250700039,-0.5396928961898997,0.0
2009-08-31,31.4560307497,70.0,47.5,-1.8462788766000031,-2.559714138300002,-0.5221298250700039,-0.5396928961898997,0.0
2009-09-30,30.061621905,55.00000000000001,37.5,-3.0571004691000034,-1.2108215925000003,-1.3106873641400048,-1.0517174944235574,0.0
2009-10-31,30.061621905,55.00000000000001,37.5,-3.0571004691000034,-1.2108215925000003,-1.3106873641400048,-1.0517174944235574,0.0
2009-11-30,30.061621905,55.00000000000001,37.5,-3.0571004691000034,-1.2108215925000003,-1.3106873641400048,-1.0517174944235574,0.0
2009-12-31,28.8514119118,5.0,10.0,-4.893836459100001,-1.8367359899999975,-1.537624808950006,-1.771816156298583,0.0
2010-01-31,28.8514119118,5.0,10.0,-4.893836459100001,-1.8367359899999975,-1.537624808950006,-1.771816156298583,0.0
2010-02-28,28.8514119118,5.0,10.0,-4.893836459100001,-1.8367359899999975,-1.537624808950006,-1.771816156298583,0.0
2010-03-31,27.0224538983,0.0,0.0,-6.489571095099997,-1.595734635999996,-1.451094054740007,-2.248486482386861,0.0
2010-04-30,27.0224538983,0.0,0.0,-6.489571095099997,-1.595734635999996,-1.451094054740007,-2.248486482386861,0.0
2010-05-31,27.0224538983,0.0,0.0,-6.489571095099997,-1.595734635999996,-1.451094054740007,-2.248486482386861,0.0
2010-06-30,26.0976864111,0.0,0.0,-5.3583443385999985,1.1312267564999985,-1.3720764495200055,-1.6764385684407892,0.0
2010-07-31,26.0976864111,0.0,0.0,-5.3583443385999985,1.1312267564999985,-1.3720764495200055,-1.6764385684407892,0.0
2010-08-31,26.0976864111,0.0,0.0,-5.3583443385999985,1.1312267564999985,-1.3720764495200055,-1.6764385684407892,0.0
2010-09-30,25.4338238687,0.0,0.0,-4.6277980363,0.7305463022999987,-1.1177531616500047,-1.3153452647876354,0.0
2010-10-31,25.4338238687,0.0,0.0,-4.6277980363,0.7305463022999987,-1.1177531616500047,-1.3153452647876354,0.0
2010-11-30,25.4338238687,0.0,0.0,-4.6277980363,0.7305463022999987,-1.1177531616500047,-1.3153452647876354,0.0
2010-12-31,25.2177206885,0.0,0.0,-3.6336912233000014,0.9941068129999984,-0.6078062171800036,-0.8875865221767243,0.0
2011-01-31,25.2177206885,0.0,0.0,-3.6336912233000014,0.9941068129999984,-0.6078062171800036,-0.8875865221767243,0.0
2011-02-28,25.2177206885,0.0,0.0,-3.6336912233000014,0.9941068129999984,-0.6078062171800036,-0.8875865221767243,0.0
2011-03-31,23.7735895236,0.0,0.0,-3.248864374700002,0.3848268485999995,-0.7188393842700017,-0.7022486483306477,0.0
2011-04-30,23.7735895236,0.0,0.0,-3.248864374700002,0.3848268485999995,-0.7188393842700017,-0.7022486483306477,0.0
2011-05-31,23.7735895236,0.0,0.0,-3.248864374700002,0.3848268485999995,-0.7188393842700017,-0.7022486483306477,0.0
2011-06-30,24.225010626,5.0,2.5,-1.8726757851000002,1.3761885896000017,-0.5070570893000034,-0.16412788464239422,1.0
2011-07-31,24.225010626,5.0,2.5,-1.8726757851000002,1.3761885896000017,-0.5070570893000034,-0.16412788464239422,1.0
2011-08-31,24.225010626,5.0,2.5,-1.8726757851000002,1.3761885896000017,-0.5070570893000034,-0.16412788464239422,1.0
2011-09-30,24.7304199398,10.0,5.0,-0.7034039288999985,1.1692718562000017,-0.10104811436999972,0.2631741848292311,2.0
2011-10-31,24.7304199398,10.0,5.0,-0.7034039288999985,1.1692718562000017,-0.10104811436999972,0.2631741848292311,2.0
2011-11-30,24.7304199398,10.0,5.0,-0.7034039288999985,1.1692718562000017,-0.10104811436999972,0.2631741848292311,2.0
2011-12-31,25.5407467885,25.0,12.5,0.3230261000000034,1.026430028900002,0.5806881108499997,0.6246140093988394,3.0
2012-01-31,25.5407467885,25.0,12.5,0.3230261000000034,1.026430028900002,0.5806881108499997,0.6246140093988394,3.0
2012-02-29,25.5407467885,25.0,12.5,0.3230261000000034,1.026430028900002,0.5806881108499997,0.6246140093988394,3.0
2012-03-31,26.0867999176,30.0,15.0,2.313210394000002,1.9901842939999987,0.639569472349997,1.3387916160493532,4.0
2012-04-30,26.0867999176,30.0,15.0,2.313210394000002,1.9901842939999987,0.639569472349997,1.3387916160493532,4.0
2012-05-31,26.0867999176,30.0,15.0,2.313210394000002,1.9901842939999987,0.639569472349997,1.3387916160493532,4.0
2012-06-30,25.8910269951,30.0,15.0,1.6660163690999994,-0.6471940249000028,0.40278742949999524,1.0351227137885421,0.0
2012-07-31,25.8910269951,30.0,15.0,1.6660163690999994,-0.6471940249000028,0.40278742949999524,1.0351227137885421,0.0
2012-08-31,25.8910269951,30.0,15.0,1.6660163690999994,-0.6471940249000028,0.40278742949999524,1.0351227137885421,0.0
2012-09-30,26.0821273301,35.0,17.5,1.3517073902999996,-0.31430897879999975,0.14283687022999583,0.865483438430531,1.0
2012-10-31,26.0821273301,35.0,17.5,1.3517073902999996,-0.31430897879999975,0.14283687022999583,0.865483438430531,1.0
2012-11-30,26.0821273301,35.0,17.5,1.3517073902999996,-0.31430897879999975,0.14283687022999583,0.865483438430531,1.0
2012-12-31,26.2923840816,50.0,25.0,0.7516372930999999,-0.6000700971999997,0.08078528269999487,0.5867301257380696,2.0
2013-01-31,26.2923840816,50.0,25.0,0.7516372930999999,-0.6000700971999997,0.08078528269999487,0.5867301257380696,2.0
2013-02-28,26.2923840816,50.0,25.0,0.7516372930999999,-0.6000700971999997,0.08078528269999487,0.5867301257380696,2.0
2013-03-31,26.0425601864,35.0,17.5,-0.04423973120000113,-0.7958770243000011,0.06648563253999855,0.23619972464648067,0.0
2013-04-30,26.0425601864,35.0,17.5,-0.04423973120000113,-0.7958770243000011,0.06648563253999855,0.23619972464648067,0.0
2013-05-31,26.0425601864,35.0,17.5,-0.04423973120000113,-0.7958770243000011,0.06648563253999855,0.23619972464648067,0.0
2013-06-30,26.0173516364,35.0,17.5,0.12632464130000187,0.170564372500003,-0.04441509763000337,0.28187824454297344,0.0
2013-07-31,26.0173516364,35.0,17.5,0.12632464130000187,0.170564372500003,-0.04441509763000337,0.28187824454297344,0.0
2013-08-31,26.0173516364,35.0,17.5,0.12632464130000187,0.170564372500003,-0.04441509763000337,0.28187824454297344,0.0
2013-09-30,26.4286636527,65.0,32.5,0.34653632259999867,0.2202116812999968,0.0383630163299941,0.3462634262951189,1.0
2013-10-31,26.4286636527,65.0,32.5,0.34653632259999867,0.2202116812999968,0.0383630163299941,0.3462634262951189,1.0
2013-11-30,26.4286636527,65.0,32.5,0.34653632259999867,0.2202116812999968,0.0383630163299941,0.3462634262951189,1.0
2013-12-31,26.227214247,60.0,30.0,-0.06516983460000247,-0.41170615720000114,0.0965274198099984,0.14657967477854836,0.0
2014-01-31,26.227214247,60.0,30.0,-0.06516983460000247,-0.41170615720000114,0.0965274198099984,0.14657967477854836,0.0
2014-02-28,26.227214247,60.0,30.0,-0.06516983460000247,-0.41170615720000114,0.0965274198099984,0.14657967477854836,0.0
2014-03-31,26.3365037698,70.0,35.0,0.2939435834000008,0.3591134180000033,0.07560069944999984,0.2713932381416425,1.0
2014-04-30,26.3365037698,70.0,35.0,0.2939435834000008,0.3591134180000033,0.07560069944999984,0.2713932381416425,1.0
2014-05-31,26.3365037698,70.0,35.0,0.2939435834000008,0.3591134180000033,0.07560069944999984,0.2713932381416425,1.0
2014-06-30,26.9146868855,80.0,40.0,0.8973352490999993,0.6033916656999985,0.1567359221199996,0.49568660056839947,2.0
2014-07-31,26.9146868855,80.0,40.0,0.8973352490999993,0.6033916656999985,0.1567359221199996,0.49568660056839947,2.0
2014-08-31,26.9146868855,80.0,40.0,0.8973352490999993,0.6033916656999985,0.1567359221199996,0.49568660056839947,2.0
2014-09-30,26.8667932186,80.0,40.0,0.4381295659000024,-0.4592056831999969,0.2496920030499952,0.2774776899627597,0.0
2014-10-31,26.8667932186,80.0,40.0,0.4381295659000024,-0.4592056831999969,0.2496920030499952,0.2774776899627597,0.0
2014-11-30,26.8667932186,80.0,40.0,0.4381295659000024,-0.4592056831999969,0.2496920030499952,0.2774776899627597,0.0
2014-12-31,27.3465381458,95.0,47.5,1.1193238988000012,0.6811943328999988,0.2982209461099944,0.5516581756749441,1.0
2015-01-31,27.3465381458,95.0,47.5,1.1193238988000012,0.6811943328999988,0.2982209461099944,0.5516581756749441,1.0
2015-02-28,27.3465381458,95.0,47.5,1.1193238988000012,0.6811943328999988,0.2982209461099944,0.5516581756749441,1.0
2015-03-31,27.3638912843,100.0,50.0,1.027387514499999,-0.09193638430000206,0.18273581235999672,0.501356590539986,2.0
2015-04-30,27.3638912843,100.0,50.0,1.027387514499999,-0.09193638430000206,0.18273581235999672,0.501356590539986,2.0
2015-05-31,27.3638912843,100.0,50.0,1.027387514499999,-0.09193638430000206,0.18273581235999672,0.501356590539986,2.0
2015-06-30,27.3623846607,95.0,50.0,0.4476977751999982,-0.5796897393000009,0.1504127464799935,0.2621177769302611,0.0
2015-07-31,27.3623846607,95.0,50.0,0.4476977751999982,-0.5796897393000009,0.1504127464799935,0.2621177769302611,0.0
2015-08-31,27.3623846607,95.0,50.0,0.4476977751999982,-0.5796897393000009,0.1504127464799935,0.2621177769302611,0.0
2015-09-30,26.8898518472,80.0,42.5,0.023058628599997633,-0.42463914660000057,-0.13715655194000081,0.092170201153928,0.0
2015-10-31,26.8898518472,80.0,42.5,0.023058628599997633,-0.42463914660000057,-0.13715655194000081,0.092170201153928,0.0
2015-11-30,26.8898518472,80.0,42.5,0.023058628599997633,-0.42463914660000057,-0.13715655194000081,0.092170201153928,0.0
2015-12-31,26.4728334083,70.0,40.0,-0.8737047374999989,-0.8967633660999965,-0.31457064415000247,-0.2808183641276769,0.0
2016-01-31,26.4728334083,70.0,40.0,-0.8737047374999989,-0.8967633660999965,-0.31457064415000247,-0.2808183641276769,0.0
2016-02-29,26.4728334083,70.0,40.0,-0.8737047374999989,-0.8967633660999965,-0.31457064415000247,-0.2808183641276769,0.0
2016-03-31,26.1360021381,45.0,30.0,-1.227889146199999,-0.3541844087000001,-0.40961660067000677,-0.42071577668736587,0.0
2016-04-30,26.1360021381,45.0,30.0,-1.227889146199999,-0.3541844087000001,-0.40961660067000677,-0.42071577668736587,0.0
2016-05-31,26.1360021381,45.0,30.0,-1.227889146199999,-0.3541844087000001,-0.40961660067000677,-0.42071577668736587,0.0
2016-06-30,26.250941639,50.0,35.0,-1.1114430216999978,0.11644612450000125,-0.2253561894800043,-0.3601108667021639,1.0
2016-07-31,26.250941639,50.0,35.0,-1.1114430216999978,0.11644612450000125,-0.2253561894800043,-0.3601108667021639,1.0
2016-08-31,26.250941639,50.0,35.0,-1.1114430216999978,0.11644612450000125,-0.2253561894800043,-0.3601108667021639,1.0
2016-09-30,25.7521795245,10.0,15.0,-1.1376723226999985,-0.02622930100000076,-0.20470221505000705,-0.3580500175964076,0.0
2016-10-31,25.7521795245,10.0,15.0,-1.1376723226999985,-0.02622930100000076,-0.20470221505000705,-0.3580500175964076,0.0
2016-11-30,25.7521795245,10.0,15.0,-1.1376723226999985,-0.02622930100000076,-0.20470221505000705,-0.3580500175964076,0.0
2016-12-31,25.2790765583,0.0,10.0,-1.1937568499999998,-0.05608452730000124,-0.3069538853900014,-0.3665618443602401,0.0
2017-01-31,25.2790765583,0.0,10.0,-1.1937568499999998,-0.05608452730000124,-0.3069538853900014,-0.3665618443602401,0.0
2017-02-28,25.2790765583,0.0,10.0,-1.1937568499999998,-0.05608452730000124,-0.3069538853900014,-0.3665618443602401,0.0
2017-03-31,24.9253382188,0.0,7.5,-1.2106639193,-0.016907069300000188,-0.4449913226800057,-0.35285581936797217,0.0
2017-04-30,24.9253382188,0.0,7.5,-1.2106639193,-0.016907069300000188,-0.4449913226800057,-0.35285581936797217,0.0
