date,skew_raw,skew_pctl_1y,skew_pctl_5y,skew_zscore_3m,skew_zscore_1y,skew_zscore_3y,skew_delta_zscore_3m,skew_delta_zscore_1y
2020-11-04,136.44000244140625,74.60317460317461,76.34920634920634,0.5593886945494528,0.7009524256631458,0.7987619782665971,-0.6556781244096771,0.7849729066907871
2020-11-05,133.32000732421875,64.28571428571429,66.66666666666666,0.19507166425070643,0.2994728017772437,0.47067593158982235,-1.065726163102295,0.7713667336203982
2020-11-06,127.6500015258789,36.11111111111111,42.857142857142854,-0.4790743056420991,-0.42651328830827273,-0.12926678489575014,-1.5231422595027595,0.39462478774988485
2020-11-09,124.55999755859375,21.428571428571427,28.015873015873016,-0.8317871754077171,-0.8213857723316003,-0.45665802651059645,-1.7822721704807345,0.06763063744617287
2020-11-10,127.41000366210938,34.12698412698413,42.38095238095238,-0.46647399007874735,-0.4598859296085325,-0.1506330808773398,-1.4849687205465174,0.5200251176842468
2020-11-11,126.30000305175781,30.158730158730158,37.46031746031746,-0.5832202437049123,-0.6037949806413327,-0.2677503281897644,-1.5171421710529995,0.344694447751106
2020-11-12,129.47000122070312,43.65079365079365,51.34920634920634,-0.1820410150725708,-0.20120520516340884,0.07204688495583875,-1.1902151955816715,0.7553338365153713
2020-11-13,131.4199981689453,54.761904761904766,60.0,0.06940440599420929,0.04572864384766885,0.2813032130272192,-1.0101171030602019,0.8131383043888867
2020-11-16,129.3300018310547,42.857142857142854,50.87301587301587,-0.17240160364221463,-0.22465382688473923,0.05815681995434269,-1.3460855394128743,0.4131978726695404
2020-11-17,129.55999755859375,43.25396825396825,51.746031746031754,-0.12791661657590503,-0.19669931754633177,0.08309025755365619,-1.3097749896080297,0.40591585289185217
2020-11-18,128.91000366210938,38.095238095238095,48.41269841269841,-0.19210780956020448,-0.28118216123345163,0.013556067894361324,-1.40058354517552,0.24413856457065772
2020-11-19,133.58999633789062,65.87301587301587,68.0952380952381,0.4278085709812327,0.318313954262969,0.5136054140799766,-1.4757569054414859,0.7443893211022804
2020-11-20,133.5500030517578,65.47619047619048,68.01587301587301,0.46632887600171163,0.3093702064386374,0.5087942357747949,-1.7790933727214375,0.9331137217832787
2020-11-23,133.5399932861328,64.28571428571429,67.85714285714286,0.5157058825816858,0.3039882357518536,0.5072210649319598,-1.8234352160221454,1.0131228137698045
2020-11-24,134.25999450683594,66.66666666666666,69.68253968253968,0.6714498441643425,0.39271735930324475,0.5833756205072815,-1.6346454889527187,1.017347033887463
2020-11-25,134.19000244140625,66.26984126984127,69.6031746031746,0.6957856969144849,0.38081398839273223,0.5754160535528369,-1.1164632645326484,0.6770574845239474
2020-11-27,133.89999389648438,65.87301587301587,68.80952380952381,0.7080794584849825,0.34144447783601395,0.5436033839860405,-1.4912008388331301,0.4712602336926245
2020-11-30,132.42999267578125,55.952380952380956,63.41269841269841,0.5406770592018283,0.150619803546827,0.3861758082228638,-1.742491800561009,0.30350366730898254
2020-12-01,133.9499969482422,65.87301587301587,68.96825396825396,0.8601065626459257,0.34466870852166803,0.5479430697760413,-1.4101146001009266,0.5220380699032031
2020-12-02,132.60000610351562,56.34920634920635,64.28571428571429,0.6813475137403024,0.16735259809084765,0.4032918106168735,-1.2962959077648395,0.7475590944567622
2020-12-03,134.61000061035156,67.46031746031747,71.26984126984127,1.1385118831110967,0.42193394072670454,0.6181885731266188,-1.3063999116763694,1.2862424108446655
2020-12-04,132.4600067138672,54.761904761904766,63.57142857142857,0.8264152342952766,0.13947682039551734,0.389106838489123,-1.5725252252688278,1.0222309539091174
2020-12-07,133.0800018310547,58.730158730158735,66.26984126984127,0.955713879637196,0.2190146232054656,0.4561418574993372,-0.15637030396929802,0.25640190225478116
2020-12-08,132.44000244140625,54.36507936507936,63.41269841269841,0.8238645096697569,0.1382855319989888,0.3882876600924445,-0.14136298653973106,-0.35058692025131105
2020-12-09,134.89999389648438,69.04761904761905,72.3015873015873,1.2996766232771402,0.4575282411783335,0.6511633593545046,0.45929395497380593,0.08002966873137862
2020-12-10,135.75,72.61904761904762,75.23809523809524,1.4203118670923875,0.5669141162388983,0.7414256168034637,1.1321335823281444,0.2385566433009061
2020-12-11,135.7100067138672,71.82539682539682,75.0,1.3630815303937145,0.5598477266402395,0.7362416157285258,1.1302205525876943,0.4145069443240335
2020-12-14,139.9199981689453,86.11111111111111,86.82539682539682,2.0953976212716765,1.111671600618185,1.183795279229661,1.0308222324286795,-0.39302606155353725
2020-12-15,139.2899932861328,82.93650793650794,84.92063492063492,1.9051663042236302,1.0353349539000631,1.1136392675325124,0.7220353916677016,-0.3883591870693115
2020-12-16,138.9499969482422,81.74603174603175,83.96825396825398,1.8084976335801204,0.9895358087988128,1.0747941857728507,0.31045347037295146,0.25110139735696424
2020-12-17,144.7899932861328,95.23809523809523,94.76190476190476,2.766392249498863,1.750519123959967,1.6921566837647946,0.6774172605679396,0.1219382582330677
2020-12-18,147.07000732421875,98.4126984126984,97.14285714285714,2.9103331620891297,2.0567193616725272,1.9275197125267436,1.8693337889664006,-0.22445986904739845
2020-12-21,147.02000427246094,98.4126984126984,97.06349206349206,2.6856091601206744,2.0505855819509002,1.9155910266369724,2.0444818372179077,0.08427547630076249
2020-12-22,146.52999877929688,96.82539682539682,96.34920634920636,2.439863341249747,1.9802057245693783,1.8575284763412088,2.0772921959125337,0.37426017807187817
2020-12-23,146.27000427246094,96.03174603174604,96.11111111111111,2.2618056543964045,1.9407837253223934,1.823928375942765,2.044096475662928,0.3448806924483694
2020-12-24,147.38999938964844,99.20634920634922,97.53968253968253,2.2763058878984386,2.0760429147016017,1.9349701561019457,2.2680526204877562,0.548032686082089
2020-12-28,148.27000427246094,99.20634920634922,98.01587301587301,2.25477162242582,2.1767152559290963,2.0200626124390584,2.364953727363423,0.6365607405680118
2020-12-29,145.3000030517578,94.04761904761905,94.84126984126983,1.7897584539290237,1.7840474337708891,1.703858580118839,2.639921671616757,0.6147567199329111
2020-12-30,142.74000549316406,91.26984126984127,91.58730158730158,1.4135894875601736,1.4502267057975773,1.4325663426361666,2.3125341841404126,0.42682357092348044
2020-12-31,143.02999877929688,91.26984126984127,91.98412698412697,1.4033979287168792,1.4801195886455814,1.4600258354640636,2.7265086745566856,0.6473224178750193
2021-01-04,147.8300018310547,98.80952380952381,97.53968253968253,1.9344688779651222,2.069216347626553,1.95507120427531,3.7264430984264982,1.5883581668905067
