date,lqd_shares,lqd_flow_yoy,lqd_flow_3m,lqd_flow_pctl_1y,lqd_flow_pctl_5y,lqd_flow_zscore_3m,lqd_flow_zscore_1y,lqd_flow_zscore_3y,lqd_flow_delta_zscore_3m,lqd_flow_delta_zscore_1y
2025-01-27,277700000.0,13.489096573208725,-10.285941223193017,70.5179282868526,72.67672756155679,0.8390259846896974,0.5878560762583458,0.8216953664790171,1.15439888801369,0.4108926694721942
2025-01-28,276900000.0,16.04002425712553,-7.575757575757569,81.67330677290838,77.20413026211278,1.1327334865608818,0.9810180473067519,1.0060140517718228,1.9254591819721174,0.691781328355094
2025-01-29,279800000.0,14.145443387542189,-8.829249319331002,73.30677290836654,73.78872120730739,0.873462383890466,0.6824351616995282,0.8738460546807787,1.5300910106550498,0.49821123829004393
2025-01-30,278000000.0,13.905233818519669,-8.678655199374518,72.11155378486056,73.39158061953933,0.8251736416637186,0.6433388267086262,0.859280458424406,1.4374839893888973,0.42608091452659574
2025-01-31,279600000.0,12.13073538654934,-6.231003039513672,62.15139442231076,70.05559968228752,0.5886869736168187,0.36772871397347867,0.7347008997765233,1.4958566878286037,0.21713515711070297
2025-02-03,280600000.0,11.677683349071454,-6.773211567732118,58.56573705179283,68.54646544876887,0.5182178876351612,0.29850296462713766,0.7045785890130332,1.4581325767208515,0.18331375963343188
2025-02-04,284700000.0,10.47169811320755,-6.429906542056085,54.18326693227091,65.21048451151708,0.3548935625661735,0.11057263416572123,0.6209731367145007,1.5127947939237145,0.24283555418964292
2025-02-05,286500000.0,10.858742999377725,-7.102803738317753,54.581673306772906,66.24305003971406,0.39139262149948334,0.17055762179107903,0.6513322255971563,1.2887973995226045,0.3164466982538949
2025-02-06,283600000.0,13.192531374349558,-7.996953541508001,67.72908366533864,71.6441620333598,0.6668757067974249,0.5321095456945604,0.8217284725125756,1.3113734616747843,0.5365544735222854
2025-02-07,282600000.0,9.423076923076923,-8.734128510965755,48.20717131474104,62.5099285146942,0.2005698018776439,-0.05428524298775789,0.5524540487510881,0.22367129176645378,0.1208866874820762
2025-02-10,283900000.0,8.772493573264784,-9.78344934261408,43.82470119521912,60.603653693407466,0.1270853823189522,-0.15326052297733353,0.5078913126164004,-0.3084305385649758,0.033914266417556405
2025-02-11,285000000.0,7.557573791761274,-8.778625954198471,34.66135458167331,56.94996028594122,-0.015994936562514862,-0.3392659293348321,0.4223717687947903,-0.37322072696173064,-0.09026498888000467
2025-02-12,286000000.0,7.563025210084029,-10.339506172839496,35.0597609561753,56.94996028594122,-0.005132041497211684,-0.33585134729949584,0.42520896781384987,-0.5780895491647475,0.02425656946845739
2025-02-13,288000000.0,6.886517943743941,-11.498257839721248,29.482071713147413,55.20254169976172,-0.07904289883104774,-0.43842594694723164,0.3784598761067746,-0.6118837808083266,-0.024431644032421318
2025-02-14,288600000.0,7.202572347266878,-11.730545876887334,32.669322709163346,56.15567911040509,-0.02857576577717675,-0.3865201835823583,0.40397699851286945,-0.6344716638024644,0.0325713031444132
2025-02-18,283300000.0,10.546258288601196,-8.544061302681992,55.77689243027888,65.13105639396346,0.3951348053415158,0.1333822071455211,0.6504348749157476,0.0020860822601508067,0.5043212961940996
2025-02-19,282800000.0,9.096753455480556,-9.569934134056556,47.410358565737056,61.55679110405083,0.2202878671976523,-0.09329716789325132,0.5474625443489858,-0.3117160061224967,0.31305565461120244
2025-02-20,280000000.0,9.031838856400265,-8.191653786707874,46.613545816733065,61.31850675138999,0.21932829762876135,-0.10424105895314803,0.5456259258056047,-0.28961227872942735,0.36084710027631617
2025-02-21,278900000.0,6.0309973045822085,-6.126331811263319,24.302788844621514,53.05798252581414,-0.1494081747451448,-0.5717031696146015,0.32827427087623673,-0.6535025414816464,0.14534750976743635
2025-02-24,279200000.0,7.0263070263070215,-5.2790346907994,30.278884462151396,55.36139793486894,-0.015023737582698132,-0.4167104310174549,0.4040658782521967,-0.3864217104140955,0.29326340465914286
2025-02-25,282400000.0,4.691191360107993,-5.649083426861212,19.12350597609562,50.19857029388404,-0.29947755356740235,-0.7787048390204447,0.23453409840633382,-0.7439761419603992,0.056921571197762644
2025-02-26,278600000.0,7.071380920613746,-4.934086629001877,31.07569721115538,55.52025416997617,0.012878958862958702,-0.4100501359904112,0.41240339800733206,-0.501414638247078,0.45421592116200277
2025-02-27,276400000.0,6.8419278732726685,-1.655020228025017,28.68525896414343,54.5671167593328,-0.01142610733525646,-0.44752611124916314,0.3977098279651954,-0.1172676554193754,0.3825136379107181
2025-02-28,277900000.0,5.476190476190479,-0.39739884393064084,21.115537848605577,51.31056393963463,-0.17942617986372117,-0.6609236414842575,0.29864378694304927,-0.22369194833928419,0.23952353676707605
2025-03-03,279000000.0,6.092224840121174,-0.46813107670147236,24.302788844621514,53.05798252581414,-0.095266274027649,-0.5650727302129334,0.3461176680845136,-0.1551496008045296,0.29553127186723527
2025-03-04,277200000.0,7.569189729909976,0.5382131324004336,36.254980079681275,56.71167593328038,0.09261858730070047,-0.3363319377719487,0.4572846412853985,0.36637852062835874,0.46176504543206087
2025-03-05,285400000.0,6.671026814911707,-3.5183170112440987,27.490039840637447,54.24940428911835,-0.023862733384761876,-0.4800814771747104,0.3922111291342673,0.44774828296119307,0.4838284538477572
2025-03-06,291400000.0,6.960408684546615,-5.617977528089879,29.482071713147413,55.04368546465449,0.011755509001700925,-0.43991050658622916,0.41505618453285403,0.4018771150030099,0.6179718475608259
2025-03-07,288600000.0,7.381258023106552,-2.4494142705005384,33.86454183266932,56.314535345512304,0.05537527236914066,-0.3780815748837421,0.44774639217832846,1.1683664355367465,0.6001612315905178
2025-03-10,292500000.0,7.844990548204156,-2.6315789473684292,36.65338645418327,57.50595710881652,0.09845247197191147,-0.31124590306989697,0.4838516810451225,1.7237574156739863,0.7475804156627041
2025-03-11,289700000.0,9.722655032720473,-0.7301808066759286,50.99601593625498,62.98649722001588,0.32134707339418106,-0.020307891234033468,0.6256764072151982,2.1018029574046864,0.934246340484548
2025-03-12,287100000.0,11.30676552363299,-0.38461538461538325,58.16733067729084,67.5933280381255,0.5050317349277129,0.22524990877473702,0.7454316935808694,2.5075438165233024,1.1477867375519848
2025-03-13,281500000.0,12.686104218362281,1.8137425880711544,66.53386454183267,71.16759332803812,0.6618962651555934,0.4404386618037084,0.8498483879597124,2.873498506551549,1.294609514898315
2025-03-14,280300000.0,12.570180910792262,2.6398054880166777,66.13545816733067,71.0087370929309,0.622120813746787,0.4154091369246358,0.8426299124509314,3.084511703006223,1.181449714363667
2025-03-17,282200000.0,12.49612403100775,2.957359009628613,64.9402390438247,70.69102462271644,0.5881357676586388,0.3968575755928408,0.8383104813712604,3.1852213165569667,1.24823851838591
2025-03-18,281000000.0,12.488321395203982,4.616429056347593,64.5418326693227,70.61159650516284,0.564140095022686,0.3892127655078971,0.8389022329885059,3.389108957274342,1.1930620881435574
2025-03-19,277000000.0,12.673392181588905,6.418918918918914,66.13545816733067,71.16759332803812,0.5683304067271376,0.41394527505660106,0.8536554631146392,3.241146421193383,1.079622577313263
2025-03-20,274800000.0,12.316528398213144,8.001339136257112,62.54980079681275,70.29388403494838,0.49085583101472613,0.3491974754146296,0.8277404772987136,3.163853958722634,0.9950210333827966
2025-03-21,274100000.0,12.09108402822322,9.208347134812856,60.1593625498008,69.65845909451946,0.431177906123417,0.30697989143001353,0.8118217205363791,3.2729247978114464,0.8759849807213063
2025-03-24,269900000.0,13.521307273309835,9.85303941215765,70.5179282868526,72.51787132644957,0.6605020282048688,0.540167793256515,0.9199884427004055,3.396687560728584,1.0065468771478276
2025-03-25,271300000.0,12.200647249190943,7.877758913412569,61.354581673306775,70.13502779984114,0.39692747613121665,0.3147205548271178,0.8219129630265223,2.917536084760725,0.8877471804285072
2025-03-26,273100000.0,12.158250241235125,4.376750700280107,60.1593625498008,69.8967434471803,0.3614586989624089,0.30294998545985435,0.8194271138534092,2.337964079715631,0.8880311053162334
2025-03-27,272800000.0,10.936989879203395,3.977472720872932,52.191235059760956,65.845909451946,0.07373218058381241,0.09342803938095617,0.7283350826434812,1.8293758410960252,0.8355529103413789
2025-03-28,270700000.0,10.77785102175346,5.050859347597337,50.99601593625498,65.21048451151708,0.001510296765476494,0.06291217792042929,0.71677091041618,1.6285318966674593,0.7480883026830998
2025-03-31,272000000.0,8.108108108108103,3.7508846426043907,33.46613545816733,58.141382049245436,-0.6436404505322577,-0.3869741406011403,0.5168175342686225,0.7783169154775927,0.37897591408179376
2025-04-01,272500000.0,8.98463593854375,2.3297491039426577,40.63745019920319,60.921366163621926,-0.47055552205991824,-0.24148281547503755,0.5832601319485344,0.715716028361848,0.5576255096259334
2025-04-02,276100000.0,7.8437917222964,0.18076644974692746,30.278884462151396,57.10881652104845,-0.7715332415705227,-0.43490204682515055,0.4983424379357316,0.4191708076539662,0.44189426337020205
2025-04-03,278500000.0,7.228514323784141,-2.4650478292862488,25.49800796812749,55.52025416997617,-0.934355596131926,-0.539403534745808,0.45304126023163166,0.057272660482347804,0.4062810946394141
2025-04-04,283800000.0,5.714285714285716,-4.415011037527594,15.139442231075698,51.628276409849086,-1.3054534844764907,-0.7938494233254731,0.3400856330887917,-0.22327470758754775,0.27474412684558963
2025-04-07,278900000.0,7.188019966722125,-3.5263548626577546,25.099601593625497,55.36139793486894,-0.9520442982818393,-0.5447553847352984,0.4519577002079307,-0.05537654646892892,0.3306201088607994
2025-04-08,270600000.0,9.498327759197323,-1.1588785046728889,44.223107569721115,62.112787926926124,-0.38659815150277826,-0.1557367795399084,0.6259919353856704,-0.08760493969486087,0.45751778346194794
2025-04-09,265700000.0,10.568832043083132,0.7841672890216533,50.59760956175299,64.81334392374902,-0.12023093821564589,0.02406897893588515,0.7062708661700074,-0.29573248972818567,0.49038521295110343
2025-04-10,265700000.0,8.944482522275532,0.5241482590789937,40.23904382470119,60.683081810961085,-0.5046797081350787,-0.24816869258042848,0.5839482296294635,-0.8489096882403895,0.24474345074441162
2025-04-11,275400000.0,4.175365344467641,-2.189239332096471,10.756972111553784,48.054011119936455,-1.6128858179069054,-1.0447642967362105,0.2251837849259311,-1.7065954169437725,-0.20672032488698255
2025-04-14,277100000.0,2.39520958083832,-3.511393350765779,8.366533864541832,45.353455123113584,-1.9534500882089223,-1.3329516723922838,0.09192738274358259,-2.4270369972959696,-0.42820809334473275
2025-04-15,274100000.0,-0.0,-1.556131900703961,5.9760956175298805,42.49404289118348,-2.412306166847189,-1.7188039616678323,-0.08748730804481825,-3.289592146793241,-0.7954075931807265
2025-04-16,276000000.0,-3.5258814703675867,-3.8374717832957206,3.187250996015936,37.80778395552025,-3.07775269492124,-2.283866173728478,-0.35204789528829233,-4.268067163007515,-1.225346612141009
2025-04-17,273500000.0,-0.44069041498346895,-1.4465875370919923,5.9760956175298805,42.096902303415405,-2.3170524155451155,-1.7535014679499799,-0.11773422885439494,-3.5841334840195698,-0.9025169708159331
2025-04-21,273100000.0,-0.3675119441381769,-0.3675119441381769,6.374501992031872,42.17633042096902,-2.2338255630269273,-1.725958303263632,-0.11089185292654967,-3.3055855397150253,-0.878887212291759
2025-04-22,271500000.0,-0.6300963676797666,0.8037997807818775,5.577689243027888,41.4614773629865,-2.2414188324994964,-1.7547714355013986,-0.12957503332754552,-3.3781255911297574,-0.9399295328017685
2025-04-23,267300000.0,-0.11235955056179137,2.480846406421011,7.569721115537849,42.414614773629864,-2.036409004231553,-1.6566189218651834,-0.08936038972241084,-2.671619097211887,-0.9489723627898594
2025-04-24,261100000.0,2.7922561429635118,5.364262413918086,11.155378486055776,45.591739475774425,-1.3289998687810445,-1.1650215654364657,0.13128104778887578,-2.1948389781866,-0.6509747763702087
2025-04-25,258600000.0,3.4353995519044056,6.439942112879882,12.350597609561753,46.46544876886418,-1.1465309165321669,-1.0499290551867215,0.1807917982241319,-1.933981275312874,-0.5515038280485981
2025-04-28,256400000.0,5.80455547391624,7.670147641339575,19.9203187250996,51.469420174741856,-0.5621263141263575,-0.6477896844946933,0.36074459524535313,-1.2356457607530391,-0.28849646030253445
2025-04-29,253500000.0,6.145871899296562,8.450704225352112,21.51394422310757,52.263701350278005,-0.45563023535479613,-0.5846748670949303,0.387034248301137,-1.5656929144016822,-0.2794171202138114
2025-04-30,255600000.0,4.769001490312963,8.64903502501787,15.936254980079681,49.08657664813344,-0.7687654695188164,-0.8092931378808471,0.2834109784828675,-1.4917282995803753,-0.37733829904152455
2025-05-01,256600000.0,4.253731343283585,7.697841726618703,14.741035856573706,48.13343923749007,-0.8702745858370965,-0.8889280515556919,0.2450698563835872,-1.532266878264318,-0.4058655163439568
2025-05-02,263100000.0,1.0158013544018019,5.901287553648071,8.764940239043826,43.05003971405878,-1.6253481482400338,-1.4237308435353926,0.0005107349532490393,-1.7914595575088712,-0.6971666964398553
2025-05-05,262300000.0,1.16804822908817,6.521739130434778,9.163346613545817,43.12946783161239,-1.5292912650813306,-1.3862154144689516,0.012780587495623106,-1.6847183790960893,-0.5761301395189011
2025-05-06,263200000.0,0.79155672823219,7.551808921671932,8.764940239043826,42.652899126290706,-1.5601077943876491,-1.4374848547788195,-0.015146588397920173,-1.5480574889445406,-0.6444504698637542
2025-05-07,267400000.0,-0.037411148522270565,6.666666666666665,7.968127490039841,41.69976171564734,-1.6901562628593703,-1.5627461343729672,-0.07714150277219853,-1.7333037561640463,-0.6776510618354972
2025-05-08,269900000.0,0.14798372179060104,4.830747531734836,8.764940239043826,42.0174741858618,-1.5914248890306144,-1.5175674346763288,-0.06222171741704699,-2.049676980370889,-0.5950294069130104
2025-05-09,274800000.0,-0.9181050312155659,2.7600849256900206,5.577689243027888,39.714058776806986,-1.7654668069935673,-1.6787540892276263,-0.14227122595952918,-1.6244688462398684,-0.5832628398238486
2025-05-12,270700000.0,0.44133872747333935,4.649524480450862,9.9601593625498,42.33518665607625,-1.3975953255377198,-1.4389979522316276,-0.03837100519886817,-1.285737429254294,-0.4786316673625178
2025-05-13,269300000.0,-0.2606105733432562,5.508771929824563,7.569721115537849,41.22319301032565,-1.502533694723357,-1.5409601629691991,-0.0907668716542805,-1.201694233634367,-0.559537067226347
2025-05-14,272400000.0,-1.6797312430011146,4.7552447552447585,4.780876494023905,38.20492454328833,-1.7454103365097324,-1.757439135503963,-0.19755308986815961,-1.4215877882044672,-0.7053663260875598
2025-05-15,273500000.0,-0.6995581737849754,5.034722222222221,6.374501992031872,39.952343129467835,-1.4763342789961995,-1.5804033941937548,-0.1221033929338046,-1.1419774472465232,-0.5859315639373466
2025-05-16,277700000.0,-2.5858884373845648,3.7768537768537724,4.382470119521913,36.9340746624305,-1.8013962215254276,-1.8692698843496798,-0.26417436145254275,-1.4827497007673216,-0.7671215016632771
2025-05-19,279800000.0,-2.56598240469208,1.2354394634662924,4.780876494023905,37.013502779984115,-1.7233233416885152,-1.8453052701185186,-0.261479126764408,-1.9786874772640397,-0.73868793290062
2025-05-20,284700000.0,-2.5945945945945903,-0.6718528995756756,4.382470119521913,36.775218427323274,-1.6587560767760208,-1.8293641343961577,-0.2624601548636205,-1.7360669665029065,-0.6953854072306251
2025-05-21,282400000.0,-1.76576576576577,-0.8571428571428674,5.9760956175298805,38.0460683081811,-1.4367736268280082,-1.6782994577538979,-0.1983319252774973,-1.57405839880075,-0.6840748098933093
2025-05-22,281700000.0,-1.7334777898158071,-1.003944065973461,6.374501992031872,38.0460683081811,-1.3835816240591132,-1.6571566135205984,-0.19477485242615228,-1.0854534439059969,-0.7616124068872343
2025-05-23,283300000.0,-1.1424491253123836,-1.4684813753581771,7.968127490039841,38.91977760127085,-1.2273075371826727,-1.5481471081623897,-0.1488666759889289,-1.1314366771449347,-0.7123408679339531
2025-05-27,282600000.0,-1.9480519480519431,-0.07082152974504652,5.9760956175298805,37.569499602859416,-1.3434943820352847,-1.6611689613819256,-0.20909622347399934,-0.8824641223614809,-0.7640712723186213
2025-05-28,282800000.0,-2.948671277757553,-1.5075376884422065,4.382470119521913,36.13979348689436,-1.4795960360540859,-1.8030707114511637,-0.28432966123970543,-1.3930205754607525,-0.8999146613198847
2025-05-29,286200000.0,-7.432432432432434,-3.54558610709117,0.796812749003984,32.48610007942811,-2.1934643576074864,-2.4853662298019823,-0.6240809585003178,-2.037840118552819,-1.4119850187620873
2025-05-30,286400000.0,-8.938759984785083,-3.058654192155452,0.0,31.453534551231137,-2.3164032672556387,-2.686251348583559,-0.7370135804961785,-2.025327707099301,-1.5667060251180012
2025-06-02,285100000.0,-7.544322897019984,-2.1863799283154073,1.1952191235059761,32.40667196187451,-1.9727209018700163,-2.437434793913905,-0.629630234454972,-1.8723620637009715,-1.429246143632295
2025-06-03,280700000.0,-7.506702412868638,-1.262626262626254,1.593625498007968,32.40667196187451,-1.8748297777959686,-2.4046431771803056,-0.6255347271310622,-2.0683112394083567,-1.4607904576502875
2025-06-04,283500000.0,-8.288770053475947,0.6657323055360931,0.398406374501992,32.00953137410643,-1.9072835307827432,-2.4961800742484783,-0.6836019650397721,-2.0160985970737677,-1.5063598344517393
2025-06-05,280900000.0,-6.280741581536131,3.6032944406314327,4.382470119521913,33.28038125496426,-1.5288561442007038,-2.163125239794361,-0.5301005380162702,-1.723214733208132,-1.310822234104577
2025-06-06,277000000.0,-3.590127150336575,4.019404019404016,5.577689243027888,35.50436854646545,-1.0754656140849663,-1.7331083925154422,-0.3251706342088781,-1.3550268176317002,-1.0565165214317431
2025-06-09,273000000.0,-3.330809992429984,6.666666666666665,6.374501992031872,35.66322478157268,-1.003504245013656,-1.6798634480018622,-0.305263852107893,-1.3686175449319653,-1.0319651384721802
2025-06-10,270400000.0,-1.9607843137254832,6.662064204349328,9.56175298804781,37.4900714853058,-0.7665669823494706,-1.4571612900561404,-0.20125775011252608,-1.4368533988221068,-0.8852558339483286
2025-06-11,269600000.0,-3.0581039755351647,6.0954371299198895,7.171314741035857,35.8220810166799,-0.9072391262169219,-1.6140631452674674,-0.28457750522440844,-1.8393130540422045,-0.9632873047648247
2025-06-12,269600000.0,-1.0873640794900608,4.227353463587924,13.147410358565736,39.07863383637808,-0.5761929636769114,-1.2991891520210395,-0.1348350370049138,-1.7396278138247478,-0.751416429519032
2025-06-13,270000000.0,0.36900369003689537,3.6746343203710286,18.725099601593627,42.255758538522635,-0.3212691777005877,-1.0654975569292449,-0.024309667611450998,-1.4809066938538806,-0.6071040955528199
2025-06-16,264100000.0,3.4016093635698574,6.413890857547844,23.50597609561753,45.830023828435266,0.19654696942924768,-0.5891985709616171,0.20571017556845012,-0.986056146554458,-0.3417811260879397
2025-06-17,264300000.0,2.7235921972764032,5.9430604982206425,23.107569721115535,45.035742652899124,0.11279886585955808,-0.6883758311717787,0.1539469449674979,-1.0775885966796759,-0.44689676963201147
2025-06-18,258100000.0,4.93554327808472,6.823104693140792,29.880478087649404,49.4042891183479,0.5209021093054659,-0.33736236123885427,0.3219884524128499,-0.7513076362954554,-0.31687709601538216
2025-06-20,257900000.0,4.446091144868469,6.149927219796214,28.286852589641438,48.2922954725973,0.46946712381300154,-0.40788217532414967,0.2849722959879797,-0.7570796507387793,-0.41419278342735355
2025-06-23,256700000.0,5.901759530791784,6.348048157606712,35.0597609561753,51.628276409849086,0.7638584129842615,-0.17170558206688355,0.395544230460609,-0.47868547349689705,-0.33040512279457873
2025-06-24,258000000.0,6.758221900975792,4.4090403853279,39.8406374501992,53.53455123113582,0.9698369714538331,-0.028968263616882893,0.46054977359312954,-0.5691360568733979,-0.23450735659619826
2025-06-25,264300000.0,4.1696881798404695,2.5801695539992675,27.091633466135455,47.33915806195393,0.522946623029445,-0.43576638780648125,0.26415282850494803,-0.750486942633599,-0.49907620643427686
2025-06-26,270400000.0,2.978112665949051,0.9886488465763454,23.904382470119522,44.8768864177919,0.33148090838684546,-0.6212361698522587,0.17402716861193068,-0.9241861553121131,-0.5138297676116229
2025-06-27,275100000.0,2.4122029088329167,-0.8431085043988373,23.107569721115535,44.24146147736299,0.2525634584331177,-0.7064709433646508,0.13145145695335492,-0.7998989827456069,-0.5034160880067218
2025-06-30,279300000.0,0.5695977216091164,-3.176948651643885,19.52191235059761,41.77918983320095,-0.09954731295809384,-0.998582149276253,-0.0079604886270663,-1.0614943271966824,-0.6552247632528841
2025-07-01,276100000.0,3.292469352014016,-1.5073529411764763,25.099601593625497,45.194598888006354,0.5099232211409954,-0.5489585405752884,0.19938858161754971,-0.16198439997414804,-0.37529698485417773
2025-07-02,278100000.0,2.421052631578946,-2.0550458715596243,23.904382470119522,44.16203335980937,0.351013463279089,-0.68522363994434,0.13349209381276692,-0.4437408244693024,-0.42795615447746627
2025-07-03,273200000.0,5.138888888888893,1.0503440782325235,33.86454183266932,49.80142970611596,0.9811499410705956,-0.2337759639471718,0.3402460433297009,0.20112608287797876,-0.18288850706951432
2025-07-07,270600000.0,7.169811320754715,2.836624775583485,47.808764940239044,55.04368546465449,1.4421055794348447,0.10619844191648535,0.4944884755828403,0.6456019766622934,-0.03970023637467884
2025-07-08,269400000.0,7.8974358974359005,5.073995771670193,54.18326693227091,57.02938840349484,1.5821808497586163,0.23228548060156104,0.5495717338491093,1.0261349039270342,-0.0017392702312563069
2025-07-09,269500000.0,7.165001722356179,3.3703836500537876,47.808764940239044,54.88482922954726,1.4181456415176934,0.11657306960491542,0.49356905948543184,0.6613284543402138,-0.060463965239684336
2025-07-10,269700000.0,6.7427385892116165,0.3325942350332567,42.62948207171315,53.21683876092137,1.355545995628413,0.052396644778956065,0.4612354073343144,0.20813342431886445,-0.11974082588097373
2025-07-11,269900000.0,5.19845451352301,-1.5807301467820833,34.66135458167331,49.64257347100874,1.0572832299641066,-0.20044294138164473,0.343685015455897,-0.22451192031752987,-0.21183566831873324
2025-07-14,265900000.0,6.669006669006672,-0.07527286413246959,42.23107569721115,52.97855440826053,1.4334723553909001,0.052747383209953785,0.4547444653324305,0.30091607579038226,-0.0858850315089813
2025-07-15,263800000.0,7.89106145251397,4.21205519244735,55.77689243027888,56.87053216838761,1.6813198557079694,0.2640308257222506,0.5466683919166264,1.308795122458461,0.07030232591362767
2025-07-16,258700000.0,10.793103448275865,6.640202093107184,77.29083665338645,65.21048451151708,2.237125861284821,0.7586465510651852,0.7658013355317693,2.091598223457469,0.3262227407290292
2025-07-17,254300000.0,13.62092391304348,7.22364100693178,95.2191235059761,72.7561556791104,2.6581140734323365,1.236225418584946,0.9786200720621993,2.9550293802527783,0.6000085277848711
2025-07-18,250100000.0,15.363790186125215,9.384057971014492,96.01593625498009,76.17156473391582,2.7905017090292064,1.525148936579222,1.108591145412257,3.8090151103077,0.7352725928913371
2025-07-21,252600000.0,14.748565642929467,7.641681901279707,95.61752988047809,74.66243050039714,2.486043249278106,1.416932922386562,1.0597171428032095,3.170434390336542,0.6577352216067164
2025-07-22,252000000.0,15.577889447236181,7.726107652874403,96.41434262948208,76.64813343923748,2.4654491908543386,1.5498158746947126,1.1203748195883838,3.2757741779583447,0.7440373220312975
2025-07-23,252700000.0,15.400066956812852,6.924493554327804,96.01593625498009,76.25099285146942,2.286857752173035,1.5134113700558136,1.1046250319463407,3.2681828055572124,0.7255292633546492
2025-07-24,254700000.0,14.328960645812305,4.7138047138047146,94.42231075697211,73.70929308975377,1.996619482502952,1.3306654010904404,1.0213549508122417,2.987284322955624,0.6088884177341007
2025-07-25,250500000.0,15.995975855130784,4.059747223286092,96.41434262948208,77.12470214455918,2.153147496118995,1.6021853097007157,1.1446576113201647,2.767206875137181,0.7517155268908198
2025-07-28,246300000.0,18.389662027832998,4.756380510440838,98.00796812749005,81.49324861000794,2.3805512537224085,1.9855095777572411,1.3219729547344687,3.0354386329439627,0.9330742036115053
2025-07-29,245100000.0,18.81417687976151,4.407176287051485,98.00796812749005,82.12867355043686,2.3098756012584185,2.0381656796543313,1.3504277961712046,2.6859553641490246,0.9553965292196074
2025-07-30,248000000.0,19.68911917098446,2.1696252465483234,98.80478087649402,83.24066719618745,2.3033373392824177,2.1571767682456673,1.4125142813121145,2.7418516353405975,1.1440318532332876
2025-07-31,245100000.0,20.162866449511398,4.107981220657275,99.20318725099602,83.95552025416998,2.2383543725720165,2.207836689885289,1.4441161487979464,3.017129827766136,1.1645794016408018
2025-08-01,243200000.0,19.973675551168146,5.222135619641466,98.80478087649402,83.63780778395552,2.099488477165931,2.1535943228777272,1.4258771404181358,3.0425223744334193,1.088222264511397
2025-08-04,242400000.0,19.894249834765365,7.8677309007981755,98.00796812749005,83.32009531374106,1.9851748972725907,2.118964458907462,1.4158770224898178,3.5426953024428545,1.0495556905699088
2025-08-05,251200000.0,17.259552042160742,4.231795653831494,95.61752988047809,79.26926131850675,1.5912283038941342,1.6861811175003523,1.215194464734421,3.0723965319693036,0.9183281113956598
2025-08-06,248800000.0,18.130964132938466,5.4711246200607855,95.61752988047809,80.93725178713265,1.6301296111599883,1.8074117592521926,1.2769476059089233,3.244896614031012,1.0466877929186418
2025-08-07,254100000.0,14.155405405405407,4.973821989528792,90.43824701195219,72.67672756155679,1.1168680696583309,1.175756344516648,0.9770046138536078,2.738502478889615,0.6896107032767255
2025-08-08,257000000.0,12.969861158144258,4.7795479807336,86.85258964143426,70.21445591739476,0.9467089750943322,0.9869074908813502,0.8861471493498327,2.504474925557679,0.5540276869368185
2025-08-11,257800000.0,15.197368421052627,6.186317321688506,91.23505976095618,74.50357426528991,1.1718564736689856,1.327844599310036,1.0500689161172154,3.0065986885376623,0.876361823846596
2025-08-12,255500000.0,15.565102445472567,5.615072035463609,92.43027888446214,75.85385226370136,1.1764280679699513,1.3756085254836456,1.0748400712847068,2.814606477715273,0.9055271500835198
2025-08-13,256500000.0,15.458141067897168,4.753063497957665,92.03187250996015,75.6155679110405,1.127116608671362,1.3495628816798555,1.064199410337415,2.8905230446490546,0.8876547416775196
2025-08-14,260100000.0,13.039117352056174,4.515418502202639,85.65737051792829,70.05559968228752,0.820181896098006,0.9696931377766105,0.881610986716335,2.7271322732805734,0.6391342087840519
2025-08-15,264100000.0,11.878545211878544,3.4369287020109662,77.68924302788844,66.95790309769659,0.6633421471965791,0.7876842975213512,0.7932766996238707,2.3680876917151057,0.5144638930839676
2025-08-18,260800000.0,9.632709632709634,6.085703997119197,69.32270916334662,60.444797458300236,0.38290994879567597,0.4425753881350656,0.624398235506777,2.3118452724847454,0.12831040428197216
2025-08-19,262400000.0,10.96029860875467,6.2187276626161525,74.5019920318725,64.09849086576648,0.5165591510074297,0.6475798322629078,0.7219984883705834,2.4928851023814262,0.45467433968607085
2025-08-20,261100000.0,11.67117726657646,8.289427467509658,76.49402390438247,66.08419380460683,0.5775675458828264,0.7552715505234847,0.7734220670298283,2.5846356849196424,0.5629776882681269
2025-08-21,259100000.0,11.69052488070893,8.250708215297454,76.89243027888446,66.32247815726767,0.5578567607635982,0.7553507125423561,0.7732226450596086,2.433650170296254,0.581751167630381
2025-08-22,260600000.0,10.905982905982903,7.49023784167554,72.90836653386454,63.780778395552026,0.4436242101030493,0.6315372704248959,0.7132422161990771,2.2886938839454944,0.536325280023254
2025-08-25,264100000.0,8.931034482758616,6.777267913872221,62.94820717131474,58.37966640190627,0.1886369555182204,0.32530160045446155,0.5649460639798923,1.8734487086168512,0.374256436379546
2025-08-26,268200000.0,8.68232890704801,5.095541401273884,60.1593625498008,57.18824463860207,0.13952045981925226,0.2855076745996931,0.5453354446283252,1.9466766359816188,0.4445079662447332
2025-08-27,267800000.0,8.444444444444443,5.3041018387553045,58.964143426294825,56.55281969817315,0.08948651719971869,0.24780950258165405,0.5265816068229553,2.050880214032818,0.3997545193079205
2025-08-28,268400000.0,9.263015551048003,6.2194269741439605,64.9402390438247,59.17394757744241,0.16291892918159084,0.3727367136810849,0.5863851511461726,2.8581029434830674,0.48542002275735274
