date,hy_oas_raw,us_10y,hy_spread_pctl_1y,hy_spread_pctl_5y,hy_spread_zscore_3m,hy_spread_zscore_1y,hy_spread_zscore_3y,hy_spread_delta_zscore_3m,hy_spread_delta_zscore_1y
2019-08-27,4.19,1.49,62.94820717131474,48.212867355043684,0.10114991387410557,0.2745578852899562,0.7832069761285841,-1.1649112500066836,1.6834293104881854
2019-08-28,4.17,1.47,60.55776892430279,47.65687053216839,0.04438344131432617,0.22128689729231296,0.7392300356070279,-1.433054019743777,1.658653287569686
2019-08-29,4.08,1.5,50.199203187250994,44.95631453534551,-0.4236754165624305,0.001904594541842681,0.526592168162001,-1.285554651519652,1.486751449132715
2019-08-30,4.09,1.5,51.39442231075697,45.27402700555997,-0.34124267003147735,0.018127368739234456,0.5537666811953583,-1.155031440775047,1.511377586044493
2019-08-31,4.13,,56.573705179282875,46.78316123907864,-0.0830964226210392,0.10598915053852928,0.653157544811259,-0.9331846089717464,1.6441765187077555
2019-09-02,4.13,,56.17529880478087,46.78316123907864,-0.06134769338817097,0.09820893705079031,0.6560432658617723,-0.8287445403931246,1.6444140182736136
2019-09-03,4.23,1.47,66.93227091633466,50.03971405877681,0.5425436634016687,0.334241042670089,0.9009609702969208,-0.2937397209973595,1.879498251530922
2019-09-04,4.23,1.47,66.53386454183267,50.03971405877681,0.5389589439612752,0.3273728405373658,0.9036327143589004,-0.23264001105385723,1.8795522813591505
2019-09-05,4.07,1.57,46.21513944223107,44.47974583002382,-0.41183965944080636,-0.07620070983426655,0.517906270801923,-0.6733155157919488,1.4696409767184526
2019-09-06,4.05,1.55,43.42629482071713,43.7648927720413,-0.5147949981125397,-0.13509980387278728,0.4725045218291215,-0.7689535375853478,1.4360897211765924
2019-09-09,3.99,1.63,33.067729083665334,40.19062748212867,-0.8513568224613905,-0.29568921043607005,0.3295190300660099,-0.9040011860158477,1.2833469760788676
2019-09-10,3.9,1.72,23.50597609561753,35.58379666401906,-1.3451433974485505,-0.5352328759807722,0.11279468636453047,-1.139444420123259,1.0784731697235508
2019-09-11,3.92,1.75,25.49800796812749,36.616362192216044,-1.191399373086036,-0.4958079517975348,0.16671775723943297,-0.908154028869629,1.1370233773638656
2019-09-12,3.85,1.79,18.725099601593627,32.80381254964257,-1.5434914012468306,-0.6882813258211623,-0.002302985707588306,-1.139211857041287,0.936612073909887
2019-09-13,3.83,1.9,17.52988047808765,32.00953137410643,-1.6086867282448483,-0.7542113383437595,-0.04810171090344878,-0.9302266253997833,0.9315635770377373
2019-09-16,3.8,1.84,15.936254980079681,30.818109610802225,-1.7331496899567884,-0.8476233446300033,-0.11965118753079364,-0.8541105703694949,0.8574388756629893
2019-09-17,3.81,1.81,15.936254980079681,31.135822081016677,-1.6295453898704249,-0.8378986121454467,-0.09080907797157507,-0.9464106217774059,0.9270131450707144
2019-09-18,3.82,1.8,16.733067729083665,31.771247021445593,-1.5221322574967224,-0.8239951311317715,-0.06174890491078275,-1.1175242071281473,0.8595872844132898
2019-09-19,3.77,1.79,14.342629482071715,28.594122319301036,-1.7232226217796174,-0.9720552834398578,-0.18671076633891848,-1.17837230825326,0.7105043793631901
2019-09-20,3.81,1.74,15.139442231075698,31.215250198570292,-1.4650414938069607,-0.875386322028153,-0.08023689531057598,-1.1620165754619463,0.8145761054065246
2019-09-23,3.84,1.72,17.52988047808765,32.80381254964257,-1.275518781140951,-0.8027980181429544,0.0013241030165516306,-1.043742827159687,0.828633537038951
2019-09-24,3.9,1.64,22.709163346613543,36.219221604447974,-0.9516040719037747,-0.6439792414085588,0.1629120787657382,-0.8811211562410801,0.9155223462552592
2019-09-25,3.91,1.73,24.302788844621514,36.775218427323274,-0.8910506287994441,-0.6222788563366798,0.19383416439461032,-0.6873217665795436,0.8935251985929085
2019-09-26,3.95,1.7,28.286852589641438,39.237490071485304,-0.6818581901531634,-0.517483050506053,0.30452295444009286,-0.684264280727868,1.0311202535140052
2019-09-27,3.99,1.69,32.669322709163346,41.22319301032565,-0.4799120288317987,-0.41316407686595763,0.41562864816942424,-0.5341513736588934,1.1763779713044018
2019-09-30,4.02,1.68,39.44223107569721,43.44718030182685,-0.3307288488166531,-0.337180951928365,0.5008274424471606,-0.45435026171274673,1.2884598661160518
2019-10-01,4.08,1.65,47.808764940239044,46.38602065131057,-0.04034809800684524,-0.17453207811038532,0.6666434231395758,-0.2028582642903244,1.452086903460032
2019-10-02,4.28,1.6,72.50996015936255,52.97855440826053,0.9291706429719474,0.39431379691959584,1.2089712542009934,0.3278709644421835,1.9485365108118469
2019-10-03,4.4,1.54,81.27490039840637,55.123113582208106,1.46932842049979,0.7355439743878441,1.5360410262621325,0.6096545233368325,2.2734727522287006
2019-10-04,4.38,1.52,80.0796812749004,54.72597299444003,1.3258028212853605,0.6712015446582639,1.4858594704208428,0.5928268748492823,2.2139608676794693
2019-10-07,4.31,1.56,74.5019920318725,53.693407466243045,0.9601967064158003,0.4602563632863889,1.3004211089083113,0.40811648003523926,1.9313219082282278
2019-10-08,4.39,1.54,80.0796812749004,55.123113582208106,1.298323053879032,0.6891258815307462,1.52106620384969,0.5989029474633207,2.127896965221631
2019-10-09,4.32,1.59,75.2988047808765,54.011119936457504,0.9391872887959496,0.47698412615467767,1.3356178501936897,0.43435805410438433,1.9109513012840704
2019-10-10,4.26,1.67,68.92430278884463,52.74027005559968,0.635680417338336,0.2951171470568859,1.17681993350059,0.3435127183312006,1.6541839639687372
2019-10-11,4.1,1.76,48.60557768924303,47.1803018268467,-0.12428129860662973,-0.18219604764031677,0.7440592792147033,-0.23709290043672265,1.226710173120828
2019-10-14,4.08,,44.223107569721115,46.38602065131057,-0.2162968220272517,-0.2440931306734404,0.6934488031509585,-0.5107827287413634,1.1369053044028448
2019-10-15,4.01,1.77,33.46613545816733,42.89118347895155,-0.5408718545388574,-0.4552426409613588,0.5047362503649313,-0.6298172883549642,1.0055407829215077
2019-10-16,4.01,1.75,33.067729083665334,42.89118347895155,-0.5362796045434786,-0.4584634182837888,0.5076261482177755,-0.6055694942837104,1.006342719505172
2019-10-17,4.0,1.76,30.677290836653388,42.0174741858618,-0.5842841215352954,-0.4931383313561624,0.4823860871285373,-0.4813923610334657,1.046236582291932
2019-10-18,4.02,1.76,35.0597609561753,43.68546465448769,-0.49412490880797555,-0.4383342055628447,0.5397266074626631,-0.3991533500771348,1.103080705266298
2019-10-21,3.98,1.8,25.099601593625497,40.50833995234313,-0.6883432490544031,-0.5640261589197885,0.4305637442906936,-0.4103024963486921,1.0218285592107295
2019-10-22,3.99,1.78,26.294820717131472,41.30262112787927,-0.6530006529495739,-0.541519040519085,0.4595868803921227,-0.2954743786382148,1.1088424657802562
2019-10-23,3.98,1.77,24.302788844621514,40.50833995234313,-0.7065641676418082,-0.5802579135622731,0.43294646134651976,-0.4184705825770345,1.1027288074257489
2019-10-24,3.96,1.77,22.709163346613543,39.872915011914216,-0.800748006502583,-0.646261942434614,0.378206604945025,-0.5694973313291296,0.9404655731616663
2019-10-25,3.89,1.8,12.350597609561753,35.66322478157268,-1.1278971966252658,-0.8645179315754782,0.18527912173335737,-0.6942619642101779,0.7470444268715868
2019-10-28,3.85,1.85,9.9601593625498,33.35980937251787,-1.2817245164757352,-0.9860935919826245,0.07561941760384709,-1.1906117036035093,0.4992724850454028
2019-10-29,3.86,1.84,10.756972111553784,34.074662430500396,-1.196935456096177,-0.9527248450896051,0.10487043228114112,-1.35361019499788,0.45058079547033014
2019-10-30,3.96,1.78,23.107569721115535,40.111199364575064,-0.7099137893391824,-0.6446005685465049,0.38410132976447237,-1.7992472687745606,0.636354664634739
2019-10-31,4.15,1.69,54.980079681274894,49.96028594122319,0.2235830927206129,-0.0636865533130765,0.9130943711043276,-1.0533165552790236,1.109546370376403
2019-11-01,4.09,1.73,47.01195219123506,47.81572676727562,-0.03684947598663124,-0.24505134301651393,0.7465977029131718,-1.3606442100097274,0.8869927387658948
2019-11-04,3.99,1.79,27.091633466135455,41.77918983320095,-0.5196801112584931,-0.5463598991958982,0.46906011492964367,-1.1837559334492018,0.5453900052236516
2019-11-05,3.97,1.86,24.302788844621514,40.50833995234313,-0.5982152414480862,-0.6037609543454779,0.4130357260868159,-1.235003099838488,0.5557838596024477
2019-11-06,4.02,1.81,36.254980079681275,44.47974583002382,-0.31781129793174046,-0.4481588428913204,0.5528270251551726,-1.275985368546557,0.6850167471866705
2019-11-07,3.96,1.92,23.107569721115535,40.111199364575064,-0.6094782960480424,-0.6269309159068431,0.386479074557744,-1.1088694857530577,0.48471536481158073
2019-11-08,4.0,1.94,31.872509960159363,42.89118347895155,-0.37314653054143676,-0.5015451070083303,0.49894237321703677,-1.5215579375614,0.617299530660252
2019-11-11,3.99,,27.88844621513944,41.93804606830818,-0.4017974282400421,-0.5280351732705723,0.4721657093943175,-1.6079016992598834,0.5481194582236434
2019-11-12,4.0,1.92,32.27091633466135,42.970611596505165,-0.3160123272911274,-0.4943074243478178,0.5012368846795131,-1.4525157649908227,0.6210646325938496
2019-11-13,4.05,1.88,42.62948207171315,46.54487688641779,0.014739807402954679,-0.3397630063135893,0.6403122328340719,-1.0403819430730972,0.7804073668876093
2019-11-14,4.08,1.82,47.808764940239044,47.97458300238284,0.23370152726923862,-0.2458114491690359,0.7244464662760738,-0.9172809195780482,0.8054012971961172
2019-11-15,4.06,1.84,44.6215139442231,47.10087370929309,0.12252675743063585,-0.30501225361622736,0.6683342487591915,-0.6497034112361775,0.8179925278525926
2019-11-18,4.09,1.81,50.99601593625498,48.610007942811755,0.3239366995264482,-0.21118205403446813,0.7518968122809735,-0.4352614704115014,0.8259094460086593
2019-11-19,4.12,1.79,55.77689243027888,49.88085782366958,0.5379321127139671,-0.1176843648636276,0.8349293806487154,-0.5438899032243208,0.9054960077931653
2019-11-20,4.18,1.73,64.14342629482071,52.104845115170775,0.9388546623361009,0.06934169474700974,1.0014791671043657,-0.28127889417136137,0.8977032097661525
2019-11-21,4.17,1.77,62.54980079681275,51.7077045274027,0.8769703560560199,0.04292755075812121,0.9724689547276149,-0.231630334531835,0.8646094638532378
2019-11-22,4.13,1.77,57.76892430278885,50.43685464654488,0.6197175131709584,-0.07452345805385978,0.8602273562836815,-0.2958103553461727,0.6989221474487842
2019-11-25,4.08,1.76,48.20717131474104,48.054011119936455,0.289411224425018,-0.22363146552145768,0.7205514500705089,-0.22553606006330038,0.620968190537087
2019-11-26,4.05,1.74,42.62948207171315,46.54487688641779,0.09551363606736159,-0.3119549298572942,0.6366980243233005,-0.3300822985965287,0.5993789711972716
2019-11-27,3.99,1.77,27.88844621513944,41.93804606830818,-0.2872666546268761,-0.4921747925613151,0.469356289976897,-0.5981639430998443,0.4361674802468766
2019-11-28,,,0.0,0.0,,,,,
2019-11-29,4.01,1.78,35.85657370517929,44.16203335980937,-0.12198605347764785,-0.4208666094299709,0.5258454300255095,-0.7551076521000599,0.323140061660693
2019-11-30,4.02,,38.645418326693225,44.95631453534551,-0.032888965486994694,-0.38356135079244946,0.5535898472826579,-0.7109341913298153,0.22611166282026102
2019-12-02,4.03,1.83,41.43426294820717,45.988880063542496,0.039497263624517796,-0.3455153640371193,0.5814266515380107,-0.2693146542028527,0.14361915211960785
2019-12-03,4.14,1.72,62.54980079681275,51.469420174741856,0.7741815253031878,0.012524124360410819,0.8879111232687705,0.1476239282331981,0.20753981544889222
2019-12-04,4.02,1.77,38.645418326693225,44.95631453534551,-0.0415130584948391,-0.36518396811128545,0.5533229518808405,-0.0694947576752154,-0.233185162812782
2019-12-05,4.0,1.8,32.669322709163346,43.05003971405878,-0.1889979466268802,-0.4269348895096866,0.4972453809626678,0.10829798647108557,-0.4165600262975545
2019-12-06,3.89,1.84,13.147410358565736,35.8220810166799,-0.9324964947057091,-0.7975981298929672,0.1907276977688122,-0.3017901780954324,
2019-12-09,3.88,1.83,13.147410358565736,35.42494042891183,-1.0074442102833858,-0.8410899585159897,0.1630406821958433,-0.15280863269482736,-0.7949587010995592
2019-12-10,3.84,1.85,9.163346613545817,32.80381254964257,-1.2831892995569467,-0.9989130625031679,0.051966394784711815,-0.24470172415940838,-0.9273305558819561
2019-12-11,3.83,1.79,8.764940239043826,32.40667196187451,-1.3614554405874286,-1.0527566006658002,0.024719825481775717,-0.2051332560357969,-0.8926200309420971
2019-12-12,3.7,1.9,1.593625498007968,23.669579030976966,-2.19128248867174,-1.585612434304923,-0.3369090297816709,-0.7477138221594762,-1.2927665901318703
2019-12-13,3.71,1.82,1.9920318725099602,24.225575853852263,-2.068956570787186,-1.5355610448379289,-0.30819896647907,-0.7115659137061574,
2019-12-16,3.62,1.89,0.0,18.824463860206514,-2.556771074589429,-1.947939993736899,-0.558195617118188,-0.9758847102970413,-1.5567364792836982
2019-12-17,3.58,1.89,0.0,16.12390786338364,-2.6587090338631034,-2.20420224346626,-0.6683281343935358,-1.328815921438107,-1.7633473675993843
2019-12-18,3.51,1.92,0.0,11.834789515488483,-2.8628424771798735,-2.5436736601588077,-0.8615241162774615,-1.7408756420158533,-1.5977174546520394
2019-12-19,3.54,1.92,0.398406374501992,13.661636219221604,-2.522988204229715,-2.413845616333181,-0.7760828359829978,-1.7698663749246224,-1.3109527080843961
2019-12-20,3.53,1.92,0.398406374501992,13.18506751389992,-2.421962239912595,-2.4431849511573125,-0.8021556978394738,-1.8209060948206326,-1.1704865878309838
2019-12-23,3.52,1.93,0.398406374501992,12.311358220810167,-2.3265363073430736,-2.4609606337432566,-0.8282355649642724,-1.9434775832372035,-1.0764373867138815
2019-12-24,3.53,1.9,0.796812749003984,13.264495631453535,-2.1528630627040752,-2.3920628278568983,-0.7988382971013321,-1.9788987509909406,-1.0722177529156123
2019-12-25,,,0.0,0.0,,,,,
2019-12-26,3.53,1.9,0.796812749003984,13.264495631453535,-2.020571017713968,-2.384426238367603,-0.7971440262769393,-2.2098941602572175,-1.1408883661885998
2019-12-27,3.56,1.88,2.3904382470119523,15.250198570293886,-1.8091274393394337,-2.2303956850855005,-0.7125179838728536,-2.6247094820050965,-1.0113765877537888
2019-12-30,3.6,1.9,3.187250996015936,18.1890389197776,-1.5895907966063507,-2.0290062331714562,-0.6002771229426866,-2.7645502075593003,-0.793386515473089
2019-12-31,3.6,1.92,3.187250996015936,18.1890389197776,-1.5499760969017993,-2.008382011493591,-0.5991718743546184,-2.679583556151855,-0.7565810043682957
2020-01-01,,,0.0,0.0,,,,,
2020-01-02,3.56,1.88,2.3904382470119523,15.250198570293886,-1.6931174086659218,-2.156613967186292,-0.7087471458701877,-2.845739848717038,-0.7425027030809221
2020-01-03,3.61,1.8,4.382470119521913,19.142176330420966,-1.4216563003706764,-1.9138774986560452,-0.5693193492377413,-2.390861624810723,-0.7506749885294088
2020-01-06,3.57,1.81,3.187250996015936,16.044479745830024,-1.5629331149253136,-2.0708822920175454,-0.6790559351166715,-2.3659994390744314,-0.843796092593644
2020-01-07,3.54,1.83,1.9920318725099602,13.97934868943606,-1.6364920744329956,-2.1827072512199046,-0.7611814940249902,-2.000511203579588,-0.9923965172680455
2020-01-08,3.5,1.87,0.0,11.119936457505956,-1.7446389929835993,-2.3289753137041918,-0.8707448086384573,-2.0848821830307513,-0.991923152820662
2020-01-09,3.49,1.85,0.0,10.325655281969818,-1.7115667442638407,-2.344118933537864,-0.8979425361343525,-1.888876292576505,-1.0965955177160656
2020-01-10,3.48,1.83,0.0,9.37251787132645,-1.6804358857973334,-2.358109295777945,-0.9251818352732016,-1.8996458774941563,-1.1174615237314551
2020-01-13,3.48,1.85,0.0,9.37251787132645,-1.610320711042861,-2.3272157275468794,-0.9244235397677175,-1.834077396190717,-1.078429543083252
2020-01-14,3.45,1.82,0.0,7.704527402700556,-1.6657858127829552,-2.423917346632043,-1.0061319926991912,-1.9855831410691982,-1.174798187727009
2020-01-15,3.44,1.79,0.0,7.307386814932486,-1.6359348836166536,-2.429818845164283,-1.0320220084657874,-1.8657926862444945,-1.1195548757233806
2020-01-16,3.42,1.81,0.0,6.195393169181891,-1.6460590410541478,-2.4750840892839383,-1.0850922051947711,-1.9335650487648532,-1.1339557132891733
2020-01-17,3.39,1.84,0.0,4.765687053216839,-1.6911898001703864,-2.5564171140879584,-1.1651219764469398,-1.9761592005256854,-1.1064473431277713
2020-01-20,3.38,,0.0,4.368546465448769,-1.6568862018079435,-2.552586189972554,-1.1897412393484472,-1.90632424753794,-1.1131903205135876
2020-01-21,3.47,1.78,1.9920318725099602,9.213661636219221,-1.2612804022379867,-2.153460152181365,-0.9393302672207798,-1.288942220605887,-1.0408829941058242
2020-01-22,3.49,1.77,3.187250996015936,10.96108022239873,-1.148096608489557,-2.0475431448423276,-0.8819311576719707,-1.061449552859703,-1.0210393729610237
2020-01-23,3.58,1.74,8.366533864541832,17.79189833200953,-0.7831127691223494,-1.6642609267216486,-0.632266214268593,-0.7115360816320435,-0.7321990048374525
2020-01-24,3.68,1.7,11.553784860557768,24.70214455917395,-0.38650050968580896,-1.2470033403441805,-0.35594937295027185,-0.6024027717976755,-0.33849233203745105
2020-01-27,4.03,1.61,55.77689243027888,48.848292295472596,0.962703313535223,0.17484613485473166,0.6078791348399994,0.23853268816780815,0.677087403296778
2020-01-28,3.86,1.65,23.50597609561753,36.616362192216044,0.3278516798950027,-0.5105984787702147,0.139975391886844,-0.26554713575370076,0.1488279349688459
2020-01-29,3.83,1.6,20.717131474103585,34.78951548848293,0.22283393681723598,-0.6276004251711466,0.05811099014395762,-0.08124052597524833,0.11939231235112224
2020-01-30,3.95,1.57,35.0597609561753,42.33518665607625,0.6939343436338589,-0.13748979737834977,0.38980407875043016,0.4662711569671282,0.44697210306574947
2020-01-31,4.03,1.51,56.97211155378486,49.08657664813344,1.0056770465466924,0.18903337120803773,0.6108209780337523,0.6371922140993581,0.675432252604171
2020-02-03,3.97,1.54,39.44223107569721,43.52660841938046,0.7700057515252001,-0.053135846096008715,0.44580854245856466,0.5737950698108344,0.5411902968190561
2020-02-04,3.85,1.61,23.107569721115535,35.98093725178713,0.3126046944079304,-0.537824625750988,0.11583506967000441,-0.03627951874265767,0.25419052487454513
2020-02-05,3.75,1.66,17.131474103585656,29.94440031771247,-0.06529841335843709,-0.9378942679418654,-0.15922514374268568,-0.4098590946712931,-0.03598066968986974
2020-02-06,3.7,1.65,12.749003984063744,25.893566322478158,-0.24506917567531142,-1.1329603756542252,-0.2963684046914277,-0.6386529513064074,-0.11742080303808808
2020-02-07,3.75,1.59,17.52988047808765,30.023828435266086,-0.02620163130198332,-0.9247312442314566,-0.1579706932770274,-0.5849682379178673,0.005961288019622535
2020-02-10,3.75,1.56,17.52988047808765,30.023828435266086,-0.004091426784541212,-0.9200940996686575,-0.15734925370820885,-0.6742826504996215,0.0869855112587758
2020-02-11,3.65,1.59,11.155378486055776,23.272438443208895,-0.39018238766352326,-1.3146424480193792,-0.43220436365984316,-1.0096301944031518,-0.16664989633266536
2020-02-12,3.59,1.62,9.163346613545817,18.586179507545673,-0.613253387211266,-1.544654188034621,-0.5963536122271995,-1.3334721340001527,-0.26108715043167746
2020-02-13,3.57,1.61,7.968127490039841,16.997617156473392,-0.6715214898529697,-1.6111211657950184,-0.6501564160588409,-1.4934368009313908,-0.36578613916866015
2020-02-14,3.56,1.59,7.171314741035857,16.203335980937254,-0.6901722836770776,-1.6365638850823778,-0.6762318176857641,-1.7059055798293876,-0.4066287939413124
2020-02-17,3.56,,7.171314741035857,16.203335980937254,-0.6662609551537206,-1.621128538755551,-0.6749259176971093,-1.6640560895136722,-0.4935888481300619
2020-02-18,3.61,1.55,11.553784860557768,20.57188244638602,-0.4117255900625499,-1.4113331197520522,-0.5359853027869095,-1.3368096616981924,-0.5049984470171267
2020-02-19,3.57,1.56,8.764940239043826,17.156473391580622,-0.5746236900843239,-1.553216087734918,-0.6448151458537965,-1.3295846222134602,-0.7159804413487496
2020-02-20,3.62,1.52,12.749003984063744,21.36616362192216,-0.3064710361846065,-1.3457202911868815,-0.5056634643337626,-1.0337653613295874,-0.5060949594358416
2020-02-21,3.66,1.46,14.342629482071715,24.225575853852263,-0.08262820430114079,-1.1802174347372052,-0.39406656241122207,-0.6880426421758901,-0.34821430649859675
2020-02-24,4.03,1.38,59.36254980079681,50.27799841143765,1.7291354133109784,0.25885884481607774,0.6257090209271025,,0.7808137255495673
2020-02-25,4.18,1.33,80.87649402390437,57.34710087370929,2.3929177885629915,0.8376670073161512,1.0383254566487172,1.258533616746122,1.2407323915087962
2020-02-26,4.27,1.33,88.44621513944223,60.524225575853855,2.690709420753442,1.1789839829552107,1.284793933337519,1.5625453337476602,1.4842516750313672
2020-02-27,4.62,1.3,98.00796812749005,66.79904686258936,3.79185741537974,2.492437131732565,2.2398216077517237,2.8379524957696844,2.436248463358958
2020-02-28,5.04,1.13,98.40637450199203,72.43844320889595,4.535326341286952,3.95034447041526,3.3641951232271534,3.937820346054849,3.608648986154705
2020-02-29,5.06,,98.40637450199203,72.67672756155679,3.9391941371403596,3.883323322374657,3.388774355829057,4.248507290485943,3.5531922635669497
2020-03-02,4.97,1.1,97.60956175298804,71.6441620333598,3.29324027736713,3.458362300782715,3.120711560080926,3.8852971902924014,3.3464879753234085
2020-03-03,4.84,1.02,97.21115537848605,70.05559968228752,2.717312785650706,2.9392476356461192,2.7533915048968787,3.7368457655390865,2.8329119885910417
2020-03-04,4.75,1.02,96.81274900398407,68.94360603653693,2.3396598869729672,2.5867328679683776,2.4986823280637576,3.427822826484367,2.4434958866103775
2020-03-05,5.05,0.92,98.00796812749005,72.43844320889595,2.8053024894155043,3.5013578425434324,3.269303312108408,4.5002709050466,3.2625797222007407
2020-03-06,5.64,0.74,98.40637450199203,80.06354249404289,3.5888956591616075,5.133699745892317,4.7489021996555625,6.186456346558117,4.738015505137813
2020-03-09,6.68,0.54,98.40637450199203,91.73947577442415,4.500093092092456,7.372336506430034,7.183863024600488,8.957948940734957,7.182308859604075
2020-03-10,6.38,0.76,98.00796812749005,89.59491660047657,3.5135435194751494,6.019009219859398,6.251013347226143,7.554570264697327,6.366321622392646
2020-03-11,6.61,0.82,98.00796812749005,91.10405083399523,3.389976260898831,6.066734616479908,6.602085084976326,8.014674610216808,6.633132971124043
2020-03-12,7.42,0.88,98.40637450199203,95.94916600476569,3.7901716393909566,7.082286431187867,8.126141016168022,9.286488674654127,8.30261592693395
2020-03-13,7.31,0.94,98.00796812749005,95.55202541699762,3.2656692346078477,6.257235604346949,7.558750898339903,8.800909264505757,7.7184232026107695
2020-03-16,8.38,0.73,98.40637450199203,98.2525814138205,3.7406394994639256,7.323155175731602,9.285086980683344,9.737000792064784,9.510178808834139
2020-03-17,8.41,1.02,98.40637450199203,98.2525814138205,3.338212429121573,6.651418210980264,8.83177054715092,9.094603162137577,9.05396130828425
2020-03-18,9.04,1.18,98.40637450199203,98.8085782366958,3.3934127846645277,6.833252877294015,9.421260501777677,9.294213511037272,9.696084603511009
2020-03-19,9.82,1.12,98.40637450199203,98.8085782366958,3.473111959005602,7.0440081497720985,10.062038960306392,9.436070977628997,10.362061124199297
2020-03-20,10.09,0.92,98.40637450199203,98.8085782366958,3.2785328150282083,6.654930733101694,9.803294060779873,,10.072674823151733
2020-03-23,10.87,0.76,98.40637450199203,98.8085782366958,3.32401056980529,6.766647133387921,10.217279250208444,9.151073371755524,10.483933463516825
2020-03-24,10.55,0.84,98.00796812749005,98.72915011914218,2.879275922066585,5.939171195463501,9.17041445124662,8.169566880549002,9.533535062649205
2020-03-25,10.11,0.88,97.60956175298804,98.64972200158856,2.477885013074625,5.1943753615762205,8.161675970820665,7.223381594747677,8.679027124948437
2020-03-26,9.29,0.83,96.41434262948208,98.41143764892773,1.9842376351755946,4.281536683617264,6.848151721144689,6.289918695110855,7.363686857842344
2020-03-27,8.99,0.72,95.61752988047809,98.2525814138205,1.7837335223579873,3.8848645314190815,6.284265710317346,,6.855617981611236
2020-03-30,8.82,0.7,95.2191235059761,98.09372517871327,1.6383394892482848,3.628097431758039,5.921116301855691,5.7847113989443315,6.447483211149097
2020-03-31,8.77,0.7,94.82071713147411,98.01429706115965,1.55409069092065,3.483858841465164,5.722664499586339,5.3977363401212095,6.160014875107841
2020-04-01,9.11,0.62,96.41434262948208,98.33200953137411,1.6335237759107681,3.641204855319381,5.968233540909968,5.712087147336927,
2020-04-02,9.17,0.63,96.41434262948208,98.33200953137411,1.594110955450561,3.575733357642917,5.887374619181929,5.758440608862822,6.320801335048166
2020-04-03,9.43,0.62,96.81274900398407,98.41143764892773,1.6351372001541147,3.651379399766468,6.019899921742311,5.98035471347066,6.465981155554783
2020-04-06,9.26,0.67,96.01593625498009,98.2525814138205,1.5067863638910812,3.4290452508957574,5.697002880373589,5.773164184433622,6.126285497972555
2020-04-07,8.88,0.75,94.02390438247012,97.85544082605242,1.3064050088224681,3.085692308954218,5.185400643679583,5.443801604732164,5.5828687386505065
2020-04-08,8.81,0.77,93.22709163346613,97.61715647339157,1.2360815485080192,2.969872060727325,5.017629405392736,5.2970877882742045,5.397943942824684
2020-04-09,7.96,0.73,91.63346613545816,95.79030976965845,0.867155855368018,2.352904210700535,4.084019379497171,4.776821557332578,4.507689928597259
2020-04-10,,,0.0,0.0,,,,,
2020-04-13,7.7,0.76,90.83665338645417,94.59888800635426,0.7218845527209468,2.1422416900203736,3.7728011305869598,4.617325779304312,4.223215482596956
2020-04-14,7.35,0.76,90.0398406374502,94.12231930103256,0.5587091894761351,1.886006376380362,3.3864044370272435,4.44242349046832,3.788508967891291
2020-04-15,7.64,0.63,90.43824701195219,94.51945988880064,0.6519760466985971,2.0512310775201077,3.6404905218666133,4.603817267492662,4.071544969426289
2020-04-16,7.58,0.61,90.0398406374502,94.44003177124702,0.6042650312241639,1.9865242478812195,3.545283723289223,4.139984400062585,3.8178184371297945
2020-04-17,7.31,0.65,88.44621513944223,93.56632247815728,0.47210443459778084,1.7901246992623434,3.250146537793337,3.837667844104671,3.4093347181953275
2020-04-20,7.52,0.63,89.64143426294821,94.2811755361398,0.536396717749642,1.9034203187617975,3.4243816248572063,3.5676812454834463,3.611569542304914
2020-04-21,7.9,0.58,90.83665338645417,95.55202541699762,0.6698937102830012,2.119085776081144,3.753562367787027,3.366089116425324,3.7434590183121568
2020-04-22,7.85,0.63,90.43824701195219,95.15488482922954,0.6258938260517396,2.059835602227965,3.666551462190154,1.8849894673732333,3.618822871927971
2020-04-23,7.87,0.61,90.43824701195219,95.23431294678316,0.6108748741654778,2.045767278800767,3.6475167333969725,2.5563657575709815,3.282290588148768
2020-04-24,8.03,0.6,91.23505976095618,95.79030976965845,0.6541148109243474,2.1171957318835224,3.757836536627961,2.744796157054669,3.501275007706995
2020-04-27,8.01,0.67,90.83665338645417,95.71088165210485,0.6218506857312034,2.077006597199678,3.6993551822758795,2.2144963945780276,3.3692959907547744
2020-04-28,8.02,0.62,90.83665338645417,95.71088165210485,0.6026742631397846,2.0559758909812014,3.6698438011278647,1.8669425197731637,3.5177920691173545
2020-04-29,7.87,0.63,88.84462151394422,94.9166004765687,0.5154156721792574,1.940341286666921,3.49743825925327,1.9934771327629297,3.3222372154624895
2020-04-30,7.63,0.64,87.25099601593625,93.88403494837172,0.3890158395063235,1.7749090610889264,3.2499750562473353,2.3127336868399144,3.085994355834862
2020-05-01,7.7,0.64,87.64940239043824,93.96346306592534,0.3970541100170828,1.796867538298418,3.284878869728126,2.734761806240283,3.2364747582410636
2020-05-04,7.79,0.64,88.04780876494024,94.44003177124702,0.41386448572400614,1.829778658312623,3.33612759278727,2.962739033966848,3.2140030241705393
2020-05-05,7.6,0.66,86.05577689243027,93.64575059571088,0.3046852205009954,1.6987133991378967,3.1406047783856197,2.6234446433693535,2.6827685065514726
